,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,1.0,0.0,0.08392298,3.0,7.0,6.0
2001,1.0,2.0,0.34212232,7.0,4.0,9.0
2002,3.0,1.0,0.45197523,8.0,4.0,7.0
2003,5.0,2.0,0.5925412,1.0,1.0,6.0
2004,1.0,1.0,0.89790344,3.0,4.0,3.0
2005,3.0,2.0,0.04472232,5.0,4.0,3.0
2006,3.0,0.0,0.80869853,4.0,4.0,11.0
2007,4.0,2.0,0.97604346,6.0,3.0,2.0
2008,5.0,0.0,0.38938832,2.0,0.0,4.0
2009,3.0,1.0,0.48415005,4.0,4.0,2.0
2010,3.0,0.0,0.49276793,3.0,5.0,4.0
2011,2.0,0.0,0.5801841,3.0,5.0,5.0
2012,1.0,0.0,0.28930283,4.0,1.0,2.0
2013,1.0,2.0,0.8849758,7.0,1.0,2.0
2014,6.0,1.0,0.45253563,4.0,0.0,7.0
2015,0.0,2.0,0.18121612,3.0,2.0,0.0
2016,2.0,0.0,0.81759715,8.0,5.0,4.0
2017,3.0,0.0,0.97169983,3.0,2.0,0.0
2018,3.0,0.0,0.8405274,3.0,2.0,3.0
2019,4.0,1.0,0.45257294,5.0,0.0,4.0
2020,2.0,0.0,0.2744683,8.0,3.0,5.0
2021,5.0,3.0,0.9472045,4.0,6.0,2.0
2022,2.0,2.0,0.4773476,8.0,1.0,6.0
2023,1.0,0.0,0.07040584,1.0,12.0,3.0
2024,1.0,0.0,0.8796091,3.0,2.0,1.0
2025,2.0,0.0,0.06776941,3.0,3.0,4.0
2026,0.0,1.0,0.30186224,2.0,1.0,5.0
2027,4.0,0.0,0.03817737,5.0,2.0,7.0
2028,3.0,2.0,0.61630297,5.0,1.0,2.0
2029,5.0,3.0,0.658249,2.0,3.0,1.0
2030,4.0,3.0,0.3954264,3.0,2.0,1.0
2031,2.0,0.0,0.5253571,1.0,11.0,1.0
2032,1.0,0.0,0.020311594,6.0,2.0,4.0
2033,3.0,2.0,0.8977815,2.0,4.0,2.0
2034,0.0,1.0,0.26915216,3.0,0.0,4.0
2035,7.0,2.0,0.35569155,7.0,2.0,2.0
2036,7.0,2.0,0.80318594,3.0,1.0,3.0
2037,6.0,0.0,0.3302356,3.0,8.0,1.0
2038,3.0,3.0,0.87188387,6.0,3.0,7.0
2039,3.0,0.0,0.2616731,3.0,3.0,4.0
2040,7.0,1.0,0.3978449,1.0,3.0,2.0
2041,2.0,3.0,0.87050986,4.0,0.0,3.0
2042,0.0,1.0,0.25742793,3.0,2.0,2.0
2043,7.0,0.0,0.6701664,3.0,2.0,5.0
2044,0.0,2.0,0.41585875,4.0,2.0,2.0
2045,4.0,1.0,0.58120716,2.0,3.0,6.0
2046,2.0,0.0,0.5626701,7.0,3.0,3.0
2047,6.0,0.0,0.26681733,8.0,0.0,3.0
2048,1.0,3.0,0.60247743,3.0,13.0,2.0
2049,0.0,1.0,0.792356,4.0,2.0,3.0
2050,2.0,0.0,0.39661884,2.0,8.0,1.0
2051,3.0,1.0,0.40632546,5.0,0.0,5.0
2052,3.0,2.0,0.19538093,6.0,3.0,1.0
2053,1.0,0.0,0.9664757,8.0,15.0,2.0
2054,7.0,0.0,0.4456197,5.0,2.0,8.0
2055,2.0,2.0,0.5190054,6.0,3.0,1.0
2056,1.0,0.0,0.24674726,3.0,1.0,4.0
2057,3.0,0.0,0.98219764,7.0,7.0,8.0
2058,5.0,0.0,0.079004645,10.0,1.0,3.0
