,senior-level_skill
3362,1.0
2592,1.0
3239,1.0
2774,1.0
3811,0.0
3139,1.0
3351,1.0
2973,0.0
2926,1.0
2298,1.0
3336,1.0
2482,0.0
3263,1.0
3335,1.0
2965,1.0
3308,1.0
3080,1.0
2288,1.0
3800,1.0
3875,1.0
2027,0.0
2724,1.0
2743,1.0
3147,1.0
3746,1.0
2070,1.0
3589,1.0
2649,1.0
2237,1.0
2309,1.0
2109,1.0
3000,1.0
3594,1.0
2666,1.0
2215,1.0
3590,1.0
2801,1.0
2245,0.0
2223,1.0
3304,1.0
3500,1.0
3834,1.0
3510,1.0
3403,1.0
3799,1.0
3959,1.0
2495,1.0
2186,1.0
2220,1.0
2168,1.0
3555,1.0
2946,1.0
3886,1.0
3948,0.0
2998,1.0
2356,0.0
2532,1.0
2840,1.0
3281,1.0
3616,1.0
2098,1.0
3068,1.0
2442,1.0
2773,1.0
2653,1.0
3630,1.0
3241,1.0
3984,1.0
3887,1.0
3596,0.0
3517,1.0
3966,1.0
3793,1.0
3120,1.0
3107,1.0
2850,1.0
2352,1.0
3284,1.0
3181,1.0
3976,1.0
3417,1.0
3265,1.0
2710,1.0
2075,1.0
3918,1.0
2261,1.0
3773,1.0
3026,1.0
2068,1.0
3368,1.0
3664,1.0
2881,1.0
2584,0.0
2284,1.0
3852,1.0
2925,1.0
2478,1.0
3801,1.0
3908,1.0
3314,1.0
2062,1.0
3303,1.0
3448,1.0
3721,1.0
3587,1.0
3929,1.0
3083,1.0
3584,1.0
2278,1.0
2047,1.0
3267,1.0
2943,1.0
2679,1.0
3152,1.0
2546,1.0
2483,1.0
3815,1.0
3328,1.0
3912,1.0
3059,1.0
2217,1.0
3613,1.0
2119,1.0
3608,1.0
3415,1.0
3396,1.0
3168,1.0
3126,1.0
2058,1.0
2578,1.0
2664,1.0
2243,1.0
2820,1.0
3541,1.0
2112,1.0
2671,1.0
2348,1.0
2673,1.0
3219,1.0
3913,1.0
3803,1.0
2056,1.0
2218,0.0
2852,1.0
3772,1.0
2981,1.0
2166,1.0
2104,1.0
3035,1.0
2370,1.0
3460,1.0
3558,1.0
3847,1.0
2695,1.0
3231,1.0
2373,1.0
3149,1.0
2410,1.0
2739,1.0
2693,1.0
2986,1.0
3045,1.0
2644,1.0
2241,1.0
3214,1.0
3742,1.0
3474,1.0
3036,1.0
2733,1.0
3440,1.0
3539,1.0
2648,1.0
3306,1.0
2983,1.0
3446,1.0
2522,1.0
3785,1.0
3037,1.0
3770,1.0
3146,1.0
2020,1.0
2113,1.0
2193,1.0
3960,1.0
2862,0.0
3756,1.0
3105,1.0
2008,1.0
3706,1.0
3738,1.0
2955,1.0
3212,1.0
3210,1.0
3603,1.0
2133,1.0
3207,1.0
2455,1.0
3356,1.0
2611,1.0
3113,1.0
