,u_x1,u_x2,u_x3,u_y
2000,-0.2402335,-0.23636246,-0.15954678,0.8168484
2001,0.560121,1.0562136,-0.16860373,0.06286001
2002,0.34997922,0.39339915,0.24956015,0.35402453
2003,-1.1676278,-0.6805851,0.1552432,0.7375766
2004,0.68221533,1.3589985,-0.0016707656,0.51524496
2005,-1.7156749,0.46459988,-0.20057221,0.49491036
2006,0.6584777,-0.4326968,-0.025004137,0.86478364
2007,-0.06168242,1.1593753,-0.15077257,0.24249363
2008,-0.1440528,-0.88483685,0.115136124,0.029710889
2009,1.375177,-0.9270373,0.041655224,0.3098247
2010,0.37300146,0.22514625,-0.11029086,0.6276386
2011,-0.21389899,0.26690057,0.06497901,0.7760953
2012,-0.74943745,0.19677441,-0.02692982,0.9425132
2013,0.775255,-0.41684902,0.017671006,0.83035123
2014,0.80731326,-1.1294494,-0.029404998,0.07666981
2015,-0.14415425,-1.5121082,-0.12648462,0.46530628
2016,0.5518144,-1.8847959,0.13888973,0.86432934
2017,-0.6510526,0.8237396,-0.043355893,0.82143307
2018,0.46159187,-0.9887797,0.040534236,0.2530738
2019,0.7612131,-1.0867403,-0.030859683,0.42407048
2020,-0.489261,0.22473681,-0.14364742,0.43359447
2021,-1.793051,-1.3480861,0.07843174,0.0063410997
2022,-0.2499615,-0.12464713,0.037344772,0.9540652
2023,-0.5940491,-0.16710103,0.18909417,0.46075857
2024,0.4276894,-0.39690727,0.1630227,0.5874376
2025,0.7756663,1.3657675,-0.020401958,0.3586353
2026,0.018993197,-0.12218445,0.030059446,0.5387287
2027,1.4094303,0.7399069,-0.049001496,0.54419816
2028,1.3310847,-1.0046251,0.013252072,0.09950662
2029,-0.56314075,-0.0370493,-0.032967113,0.84504616
2030,-0.9733227,-0.9284553,-0.19139133,0.3954363
2031,0.24946716,1.0651945,0.07727409,0.5707512
2032,-0.33007467,-0.4521125,-0.025949595,0.19520319
2033,-0.17143449,-0.64196265,-0.15171933,0.41742742
2034,0.85990214,0.4057904,0.031557612,0.55249906
2035,-1.3090689,-1.4026873,-0.012463057,0.8665861
2036,-1.1662612,-0.13495818,0.031156642,0.6146972
2037,0.6887648,-2.2593641,0.04551495,0.024528623
2038,-0.15668379,-1.5067487,-0.16245796,0.091499805
2039,0.3185807,-0.86988664,0.023605166,0.29699802
2040,0.4530052,-0.028616406,-0.11488028,0.4105487
2041,0.06808856,-0.39238897,0.05981047,0.34617615
2042,2.5927415,-0.50872564,0.015670722,0.5921657
2043,0.6852855,0.07240181,0.17763183,0.42634857
2044,1.1048785,-0.3432815,0.17759898,0.90096486
2045,-0.28519204,-2.4093924,0.07007727,0.4908166
2046,0.22208889,1.249322,0.04084972,0.04895234
2047,-0.4555497,0.7866125,-0.08727275,0.40914166
2048,-1.1891376,0.4521633,0.029257556,0.14014602
2049,-0.16812348,-0.8105705,-0.10415932,0.25427186
2050,0.10401902,-0.3770567,0.0029831154,0.8446168
2051,-0.28413254,-2.38712,0.12156253,0.42451704
2052,1.9629452,-0.8261581,-0.012079402,0.8316419
2053,-1.5598375,1.110056,-0.058374267,0.64286566
2054,-0.23767444,0.61815387,0.025384745,0.5169873
2055,0.06900359,0.93630236,-0.042938203,0.73526335
2056,0.13955294,-0.7834647,0.18444501,0.4181174
2057,-0.6157934,-0.084894866,0.122398876,0.8098502
2058,-0.040778328,-0.56314075,-0.02965161,0.7460129
2059,-0.45314705,-1.4668347,0.19458489,0.08796632
2060,-0.29906964,-1.2680646,0.15868385,0.23706686
2061,-1.1305155,-1.2860925,0.07117153,0.48714745
2062,0.79781884,0.5371476,0.09027239,0.19094062
2063,-0.3750221,0.05453633,-0.03771902,0.35711396
2064,1.0552266,0.16976406,-0.054399263,0.07234001
2065,-0.93733984,-1.0923419,0.045797862,0.3092432
2066,1.9252832,-1.7370412,0.0018600187,0.60252464
2067,-1.0994421,-0.044122674,-0.0781404,0.085695386
2068,-1.402732,1.2005119,0.24120438,0.32570422
2069,1.7630446,1.4441313,-0.10743884,0.11039889
2070,0.59293884,-1.7834531,-0.011447745,0.7507801
2071,0.5066405,-0.10290732,-0.047972023,0.62875354
2072,-1.9115272,0.15141405,-0.023111494,0.29661226
2073,-1.2375414,-0.13629836,0.07683303,0.7091936
2074,-0.2853215,0.1617502,0.16242628,0.6157018
2075,1.0755596,0.74798787,-0.17745619,0.853189
2076,-2.2453892,0.8441752,-0.07248426,0.104008436
2077,1.3394878,0.59197366,-0.057070106,0.84879637
2078,1.0642954,0.0917946,-0.057978988,0.32508886
2079,-0.051702123,-0.0048792684,0.15934592,0.7325032
2080,0.1269128,-1.145306,-0.0953538,0.4942112
2081,0.14206322,-0.29728147,-0.19035141,0.09494531
2082,0.6052924,-0.85457474,-0.03584562,0.6238134
2083,-0.5674544,0.9157006,-0.0026076436,0.96472466
2084,-0.12535183,-1.1628132,-0.04783327,0.22740102
2085,-0.6742882,-0.5614899,0.04161987,0.6994425
2086,0.33238894,0.7678575,-0.11507165,0.9886676
2087,-0.42153895,0.8615065,-0.117096715,0.75707006
2088,-0.69313663,-0.4005406,0.030342177,0.17548382
2089,-0.9216553,0.6300343,-0.090763204,0.44394302
2090,-1.3132099,0.4439201,0.02807869,0.60090744
2091,1.2918987,-0.61174613,0.2520905,0.9045632
2092,-1.3771739,-0.6565577,0.059754994,0.95878446
2093,-0.79736155,-1.8836849,-0.117665984,0.9343418
2094,0.5965064,-0.2467534,-0.118372,0.89103067
2095,-0.31701127,-2.6893313,-0.08954913,0.6001657
2096,1.6937531,1.2600793,0.096651606,0.9284787
2097,-0.3748859,0.97171617,0.05441446,0.81103754
2098,1.5424665,0.15725993,0.16731751,0.45549023
2099,-1.6790853,0.20855774,0.16623855,0.7545587
2100,-0.25091824,-0.5146734,-0.13479623,0.48780835
2101,0.42068854,-0.0019520742,0.0668968,0.5119747
2102,-0.5788003,-0.6346393,-0.09731399,0.9608196
2103,0.9999532,-1.8809493,-0.059563506,0.17239928
2104,-0.8183639,-0.7403708,0.08076648,0.82443404
2105,-0.008264898,0.63383645,-0.17598788,0.0145094395
2106,-0.36735514,-0.21979167,-0.09519356,0.4816848
2107,-0.30861813,0.22570777,0.008202029,0.7982435
2108,-1.8423053,-0.15678845,0.09598054,0.052420855
2109,-1.4025307,1.6045518,0.13875377,0.33656442
2110,1.6974758,-1.0333257,0.026033802,0.76831913
2111,-1.7490544,-0.27996188,0.07531958,0.21288538
2112,-0.085626625,-0.28522566,0.11569607,0.46804452
2113,0.26533872,0.71816474,0.030963883,0.10727012
2114,0.79475117,-0.81623566,0.09127327,0.7927431
2115,-0.19846533,0.04219697,-0.13354865,0.83361185
2116,-0.58656794,0.63352084,-0.013842829,0.5442203
2117,-1.5016212,1.0827968,-0.030808667,0.7820835
2118,-0.1639523,1.9041609,-0.01406382,0.2923851
2119,0.025694277,0.78594774,0.024106354,0.26097178
2120,1.3246086,0.3527098,-0.020696284,0.7562431
2121,1.5286324,1.0030637,0.099226944,0.31180358
2122,0.4334649,-0.42190605,-0.014494295,0.24884212
2123,-0.8335008,-1.1822546,-0.15962116,0.9004576
2124,-1.3780476,-1.7290417,-0.0149765285,0.5541723
2125,0.17216308,1.3753616,-0.080686495,0.8152735
2126,-0.18070802,-1.6094738,0.007934979,0.41236925
2127,-1.9885072,0.15242307,-0.11306609,0.43323326
2128,0.009094286,-0.9985882,0.011069012,0.30713737
2129,-0.55263686,0.40610254,-0.013552028,0.45386422
2130,0.90958184,0.08424516,0.012087513,0.8871938
2131,-1.059539,-0.12380939,0.021755097,0.7608241
2132,-0.85421926,0.61825407,0.052000422,0.7325897
2133,0.09877514,0.7732146,0.043618508,0.5954516
2134,0.067701906,0.83186084,-0.0054946467,0.9428108
2135,-1.1964704,-1.4321095,0.01383651,0.46390796
2136,-1.2911243,-0.0034010257,-0.024730733,0.5316168
2137,0.8934609,-0.17818336,0.13970858,0.7885469
2138,0.8838734,-0.7480117,-0.015237244,0.42694223
