,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,0.0,2.0,0.7109704,4.0,9.0,4.0
2001,4.0,1.0,0.9829769,2.0,1.0,3.0
2002,3.0,0.0,0.19481277,2.0,5.0,2.0
2003,1.0,0.0,0.8296207,2.0,1.0,0.0
2004,3.0,1.0,0.1555134,4.0,3.0,2.0
2005,4.0,0.0,0.776091,4.0,3.0,3.0
2006,6.0,2.0,0.69225216,3.0,3.0,0.0
2007,2.0,0.0,0.9607626,4.0,2.0,4.0
2008,1.0,3.0,0.3104056,1.0,4.0,2.0
2009,3.0,0.0,0.54933226,2.0,3.0,0.0
2010,3.0,2.0,0.20718956,8.0,7.0,4.0
2011,4.0,1.0,0.83123827,3.0,2.0,2.0
2012,4.0,0.0,0.10894334,6.0,3.0,11.0
2013,5.0,2.0,0.24075091,4.0,2.0,3.0
2014,6.0,2.0,0.6842562,5.0,1.0,3.0
2015,3.0,0.0,0.34773004,6.0,2.0,5.0
2016,2.0,0.0,0.6745815,5.0,2.0,2.0
2017,5.0,2.0,0.7136518,5.0,1.0,4.0
2018,3.0,3.0,0.41286206,4.0,1.0,1.0
2019,4.0,3.0,0.89969945,8.0,1.0,3.0
2020,6.0,0.0,0.67724764,3.0,2.0,2.0
2021,6.0,2.0,0.03673458,3.0,5.0,1.0
2022,2.0,0.0,0.8528948,8.0,2.0,5.0
2023,6.0,3.0,0.9683312,4.0,3.0,2.0
2024,2.0,2.0,0.19302452,2.0,4.0,4.0
2025,2.0,2.0,0.574566,2.0,14.0,5.0
2026,1.0,2.0,0.535807,6.0,4.0,7.0
2027,7.0,1.0,0.51166224,6.0,2.0,6.0
2028,0.0,2.0,0.11770725,2.0,1.0,7.0
2029,3.0,2.0,0.783636,3.0,7.0,2.0
2030,1.0,1.0,0.80029917,3.0,7.0,7.0
2031,3.0,1.0,0.20744288,1.0,6.0,4.0
2032,3.0,2.0,0.20074296,6.0,7.0,8.0
2033,8.0,0.0,0.1334064,2.0,1.0,2.0
2034,3.0,0.0,0.9021528,5.0,6.0,2.0
2035,3.0,3.0,0.9916296,1.0,2.0,5.0
2036,4.0,2.0,0.52991116,6.0,3.0,3.0
2037,1.0,2.0,0.7831836,1.0,5.0,2.0
2038,3.0,0.0,0.025559425,3.0,4.0,6.0
2039,1.0,3.0,0.33325922,0.0,6.0,10.0
2040,3.0,0.0,0.47108603,4.0,4.0,9.0
2041,5.0,3.0,0.5669378,5.0,5.0,8.0
2042,6.0,0.0,0.95481527,1.0,6.0,8.0
2043,2.0,0.0,0.31980217,3.0,11.0,10.0
2044,7.0,0.0,0.86968744,2.0,14.0,6.0
2045,5.0,0.0,0.79302096,6.0,0.0,5.0
2046,5.0,1.0,0.47155607,3.0,1.0,1.0
