,y_hat
3445,False
2399,False
2050,False
3433,False
3118,False
2445,False
2479,False
2803,False
3528,False
2634,False
3100,False
3667,False
2753,False
2463,False
3255,False
3114,False
2034,False
2930,False
3244,False
3151,False
3802,False
2095,False
2916,False
2860,False
3597,False
3487,False
2697,False
2478,False
3855,False
2001,False
3615,False
3110,False
3450,False
3345,False
2006,False
3471,False
3617,False
2304,False
2377,False
2912,False
3117,False
3233,False
3776,False
3186,False
2160,False
2815,False
2557,False
2495,False
3038,False
2855,False
2453,False
3108,False
3210,False
2700,False
3940,False
3570,False
2368,False
2722,False
3560,False
3896,False
3879,False
2436,False
2945,False
2562,False
2367,False
3688,False
2208,False
3457,False
3429,False
2438,False
3553,False
2286,False
3000,False
3969,False
3368,False
3369,False
3509,False
3881,False
2626,False
2169,False
2742,False
2117,False
3613,False
2147,False
2788,False
2980,False
2193,False
2135,False
2189,False
3888,False
2374,False
2951,False
2982,False
2404,False
3633,False
3029,False
3499,False
3078,False
2520,False
3245,False
2127,False
3063,False
3818,False
3330,False
3548,False
3998,False
2289,False
3646,False
2441,False
3092,False
3073,False
3672,False
2415,False
3081,False
2030,False
2223,False
3793,False
3808,False
3247,False
3211,False
3084,False
3757,False
2604,False
3687,False
2032,False
3072,False
2081,False
2886,False
3280,False
3966,False
3836,False
2178,False
2791,False
2900,False
2789,False
2188,False
2584,False
2004,False
2883,False
2199,False
2620,False
3583,False
2211,False
3516,False
2594,False
2423,False
2901,False
2305,False
3177,False
3753,False
3311,False
3418,False
2385,False
3648,False
3982,False
3107,False
2658,False
2432,False
2871,False
2396,False
3592,False
2257,False
3504,False
2944,False
3585,False
2162,False
2394,False
3166,False
3426,False
3086,False
3235,False
3465,False
2989,False
2059,False
3695,False
2749,False
3192,False
3317,False
2962,False
2775,False
3203,False
3164,False
3518,False
2362,False
2163,False
3554,False
3670,False
2016,False
3715,False
2013,False
3382,False
2191,False
2746,False
2848,False
2344,False
3392,False
3482,False
2332,False
3935,False
2435,False
