,y
3472,0.0
2828,0.0
3211,0.0
2730,0.0
3735,0.0
3056,0.0
3843,0.0
2516,0.0
3051,0.0
2332,0.0
3509,0.0
2825,0.0
3015,0.0
3911,0.0
2555,0.0
3204,0.0
2151,0.0
3042,0.0
2678,0.0
3036,0.0
3872,0.0
3823,1.0
2826,0.0
2634,0.0
2091,0.0
3606,0.0
2848,0.0
2421,0.0
3427,0.0
3953,0.0
3563,0.0
2561,0.0
2508,0.0
3131,0.0
3751,0.0
2185,0.0
3385,0.0
3947,0.0
2322,0.0
2526,0.0
2215,0.0
3019,0.0
3152,0.0
3315,0.0
3877,0.0
3987,0.0
2184,0.0
2142,0.0
2485,0.0
2955,0.0
3951,0.0
3505,0.0
2902,0.0
3722,0.0
3621,0.0
2972,0.0
2377,0.0
3527,0.0
3304,0.0
3014,0.0
2911,0.0
3692,0.0
2928,0.0
3765,0.0
2316,0.0
3524,0.0
2226,0.0
2719,0.0
3713,0.0
2794,0.0
2018,0.0
2905,0.0
3809,0.0
3441,0.0
2395,0.0
3798,0.0
3177,0.0
2026,0.0
3448,0.0
3813,0.0
2138,0.0
2617,0.0
3729,0.0
2164,0.0
3248,0.0
2813,0.0
2946,0.0
3952,1.0
2899,0.0
3453,0.0
3249,0.0
3317,0.0
3170,0.0
2403,0.0
2172,0.0
2975,0.0
3020,0.0
2559,0.0
2405,0.0
2987,0.0
2763,0.0
2553,0.0
3785,0.0
2748,0.0
2581,0.0
3188,0.0
2397,0.0
3312,0.0
3147,0.0
2944,1.0
2254,0.0
3391,0.0
3878,0.0
3449,0.0
3224,0.0
3685,0.0
3627,0.0
3460,0.0
2694,0.0
2589,0.0
3210,0.0
2535,0.0
3072,0.0
2387,0.0
2884,0.0
3117,0.0
3471,0.0
2434,0.0
2708,0.0
3555,0.0
3260,0.0
2518,0.0
3744,0.0
2117,0.0
3466,0.0
2962,0.0
2337,0.0
3801,0.0
2648,0.0
2960,0.0
3326,0.0
2889,0.0
3331,1.0
2802,0.0
3040,0.0
2568,1.0
2001,0.0
2521,0.0
2869,0.0
3719,0.0
2063,0.0
3763,0.0
2548,0.0
3482,0.0
2736,0.0
3976,0.0
2444,0.0
3637,0.0
2969,0.0
3101,0.0
2795,0.0
2354,0.0
2677,1.0
3868,0.0
3111,0.0
3052,0.0
3445,0.0
2329,0.0
2838,0.0
2067,0.0
3389,0.0
3639,0.0
3343,0.0
3815,0.0
2376,0.0
2385,0.0
3693,0.0
2525,0.0
2013,0.0
3679,0.0
2236,0.0
3225,1.0
2903,0.0
3365,0.0
2061,0.0
2000,0.0
2895,0.0
3097,0.0
2401,0.0
2724,0.0
3991,0.0
3476,0.0
3499,0.0
2466,0.0
3727,0.0
3127,0.0
3833,0.0
3628,0.0
3782,1.0
3853,0.0
