,x1,x2,x3,x4,x5
2894,0.006859987,0.4354188,0.83576673,-1.739927,-0.48747802
3863,-1.2209712,1.7661843,2.0078156,-0.64931095,-0.5068935
3753,-1.2708993,1.8234713,4.088971,-0.103626214,-0.15251635
3734,0.6151726,2.1161766,-0.42659542,0.7428037,-1.1628733
2596,-0.80629146,1.4695959,1.9447196,-0.11762837,-0.7008068
2878,1.9558977,-1.008327,2.8592577,-0.8733044,-0.2136404
2362,0.12141394,2.379548,0.92172533,0.14911668,-0.8792758
3966,-0.47447672,2.2143419,0.4284284,-0.17259845,-0.907152
3251,0.5409063,-0.16101864,0.6424178,-1.7212596,-0.52960825
3660,-1.2962812,1.6083515,1.0903919,-1.8354986,-0.26165915
2364,-0.08889822,1.6219115,1.0829319,1.6103413,0.06327636
3061,-0.9041896,2.463978,1.3151002,0.6279301,-0.8833711
3968,2.2603853,0.28120703,-0.28338754,0.08546032,0.060965575
3724,1.3694466,-0.81649977,1.1416754,-1.7631158,-0.3410539
3205,1.1197994,1.2518241,-0.43061122,1.5680934,-1.1833676
3172,1.7960361,0.49351674,-0.4037307,0.83829045,-0.44811267
3778,-2.0770104,2.045981,3.4529183,-0.42339924,-0.1284322
3547,1.304036,1.2465979,-0.24155378,-0.6385244,-1.0169299
2688,0.8169932,1.7845964,0.39435247,-0.3229127,0.05166382
3805,0.47388107,-0.22896516,3.3759637,-0.9373523,-0.053729977
3916,0.67844117,1.5903523,0.42400244,1.1125994,-0.9805093
3462,1.0436509,1.5625956,0.07591093,-0.47908667,-0.99737847
2097,1.6667562,-0.8824488,0.8478036,-1.0066208,-0.3528012
3680,1.6293148,0.5925687,-0.5802332,-0.75543034,-0.8797467
2921,1.0099604,1.2951396,-0.6013338,-0.2139219,-0.956464
3883,1.6317976,0.50708765,-0.17972273,0.6224856,-1.1541895
3592,0.27646497,2.1572404,0.7540434,0.4778036,-1.0633848
3823,2.094356,0.28111422,-0.6240108,-0.90513974,-0.99473655
3059,1.2604647,1.2849565,-0.90835583,-0.90886825,-0.92297655
2524,0.22573045,2.195178,0.4533854,-1.1432157,-0.7656928
3062,0.22540954,2.2913141,0.31259584,0.33870852,-1.0124471
3964,1.8312993,0.059913456,1.3267674,-0.40365136,-0.51999575
2806,1.2573408,0.9589757,0.3601571,0.49074095,-1.011882
2406,-2.3550985,1.9456742,2.6089258,0.6104267,-0.67630273
2160,0.2441101,2.3318796,-0.01905024,-1.3095251,-0.70453715
3118,1.1179526,1.3531685,1.7330452,0.8124825,-0.8171847
3645,2.1518717,0.26394832,0.6292226,-0.19457754,-0.795527
3733,1.2924259,1.0436697,-0.21242455,0.88327485,-0.24431701
2712,-2.4441588,1.9643607,2.8014808,-0.8938532,-0.17049856
3910,1.8898346,-1.1376575,2.935237,-0.87945426,-0.32043615
2723,-0.63340235,2.3177562,1.4353883,-1.2176168,-0.71773845
3889,0.8199793,1.8167558,-1.2610345,-0.92320865,-1.0283239
3843,0.08895116,0.37292197,1.0523072,-1.6889898,-0.30784872
2858,0.9459558,1.5910225,0.074993975,1.0459735,-1.3039021
3540,-2.3968742,1.9746475,3.0288477,0.027830362,-0.21607527
2339,-0.9908577,1.5823746,2.5106099,-1.3360443,0.5760745
2838,0.2847033,2.0071445,-0.017692134,0.27978492,-1.1240046
2648,-0.8866252,2.564998,0.9247811,-0.7006274,-0.77936167
3632,0.029909177,2.4294772,0.96421367,-0.85523707,-0.64295036
3992,-0.42487633,2.2463698,0.9012691,1.8240532,-1.1909055
2096,0.18711156,2.240627,1.503036,-0.30186313,-0.7211722
2985,1.6319221,-1.1069789,2.8290057,-0.5790681,-0.2333713
2577,-0.35160294,0.8848648,0.48426718,-1.422525,-0.49099416
2412,2.8550584,-0.9151865,0.75571257,-0.4228463,-0.7350373
3543,0.66881174,-0.36804232,0.908829,-1.0501537,-0.51815236
2957,1.710957,0.6127992,0.81240845,-0.11860391,-1.0335082
2837,1.2293881,1.1037714,-0.5772427,-0.21824083,-1.0093153
2180,0.7341702,1.6169597,0.63074845,0.6463268,-1.1467755
3615,-0.98324525,1.4795427,2.777255,0.6378169,-0.57353586
2094,1.5183668,0.9519831,-0.21486163,-1.2596142,-0.7959824
3030,0.10764054,2.2300406,0.5372164,0.40579787,-0.97058076
3243,0.29431692,2.0963507,0.94397014,0.107835904,-0.7568651
3770,-0.47002265,2.1969647,1.2940731,0.66376776,-0.7495018
2814,1.3897343,2.2330604,-0.33415347,0.59738094,-1.1856142
2433,0.79421616,0.5778867,1.3525536,-0.08459167,-0.601624
2336,0.7822289,1.6161507,-0.82032204,-1.3030524,0.15926713
3599,1.2405646,1.0650609,1.5611236,0.71589077,-1.0364066
3013,-1.6336553,2.1304932,1.6579376,0.7460182,-0.90120536
3455,0.9890851,1.5408374,1.116348,-0.45935547,-0.7302058
3809,0.8425224,1.6665552,-0.20927653,0.9544463,-1.3085454
2727,0.79600847,1.7492648,-0.43989137,0.09571909,-1.0360821
2421,0.97741085,1.4177701,0.59345907,-0.070869304,-0.66701204
3394,0.7137354,1.6200538,0.48127937,-0.9156699,-0.7706734
3687,-1.3961301,1.9042006,1.631313,0.70029956,0.17362162
3056,-2.1686034,1.9403073,2.9191203,-0.37877625,-0.3532385
2370,0.9042435,1.6207728,-1.0741359,0.19165449,-1.1900021
2302,2.0071702,-0.9963428,0.7639533,-2.1334975,-0.4716419
3773,0.43605745,2.4365005,-0.26184627,-2.168011,-0.49632952
2808,1.0099216,1.4493606,-0.7563647,0.81486404,-1.0599716
2307,1.5504925,2.1980872,-0.21938248,-0.17417884,-0.18004154
3297,-1.0964653,1.6601303,1.9798713,-0.3850455,-0.27431145
3449,0.9148253,1.6861103,1.0469565,-0.9456884,-0.6041961
2018,1.846534,0.1695962,0.6942537,-0.4190938,-0.7977486
2044,0.1542441,0.16799095,0.35954097,-1.9847685,-0.43233967
3721,-1.3824164,2.867757,2.2586093,0.5716876,-0.65525824
2717,1.0044802,1.6269335,-0.49995753,-0.0842507,0.015369659
3958,-0.4382829,2.237963,1.8337345,1.4466801,-0.895051
2911,1.2714459,0.9096838,0.7220836,0.9109964,-1.0613091
3092,0.6194342,1.7795006,-0.5787449,-1.2309568,-0.8243431
2230,1.0753262,1.1940532,0.44294557,-1.2446021,-0.7005503
3570,1.4846528,0.8520119,-0.5777146,-0.8667048,-0.7559985
2886,0.5598899,1.5289254,0.34110597,1.3310354,-0.37305933
3904,0.54887825,1.7330954,0.16586544,-0.90912706,0.16746463
2403,0.96581244,1.4999968,-0.17854665,-0.71003115,0.08619559
3242,2.5925517,-0.9895962,1.9824661,-1.2901891,-0.3899221
3014,-1.5084394,2.0957603,2.1068258,0.84103066,-0.67956
2219,0.5354975,2.1306643,-0.19150649,-1.0389869,0.1706646
3512,-0.020734277,2.4529471,1.1438619,0.20279706,-0.82471514
2978,1.0005682,1.5576985,0.26086837,0.029290063,-0.92738616
3225,1.231569,1.0553076,0.06794988,-0.20745498,-0.9627082
3400,1.1417134,1.3098931,0.395181,-0.26367837,-1.0918076
2563,0.2543008,2.3526433,0.17698394,0.13177858,-0.7774043
2719,-0.38134098,2.285355,0.36153442,-0.17967997,-0.87835664
2119,0.2996989,2.0257683,-0.35403982,0.04394396,-1.0921761
3766,-1.6652999,1.8550535,2.4468403,1.9987699,-0.866614
2643,-0.32168332,0.99393666,1.0232109,-1.4454342,-0.461935
2352,0.47808936,1.8811188,0.6211555,0.6760358,0.09226682
2519,0.50158256,1.7776132,0.07070442,1.0069315,-1.3440161
2245,1.4684036,0.77967906,0.7213818,1.0669551,-0.8414806
3740,2.2612493,0.036604047,0.31322598,1.2711643,-0.35585797
2072,1.2114358,2.2158606,-0.38298994,-0.17270216,-0.99402004
2500,-0.42821547,2.0823524,0.8272701,0.49828196,-1.010412
3619,-1.6125015,1.8250715,1.7428663,0.91997766,-0.5148855
3466,0.96558076,1.3187239,-0.030276671,0.24821769,-0.10137323
2325,0.017170435,2.4777186,1.4312731,-0.21081978,-0.7111669
2764,0.12930524,2.3734279,-0.84823084,-0.8836706,-0.7962175
3188,1.5878944,0.66773725,-0.10412078,-0.73396266,0.0012602204
3558,2.2824943,-0.053670764,0.1901657,-0.4267523,0.28036696
3096,1.873744,-0.7832608,1.547229,-1.6612331,-0.22188051
2879,1.8372141,0.5721164,0.68655187,1.1820596,-1.0938942
2472,1.0721606,1.7161964,-0.8549894,0.45430514,-1.431104
3768,-0.3199241,2.0768273,1.0144386,-0.47528115,-0.4792174
3875,1.3598032,0.93972933,-0.15715732,-0.2273472,-0.8786186
3530,0.16157763,2.3326502,0.081495285,1.9419233,-0.36958453
2484,0.496033,2.0041468,0.60986227,-0.9203749,-0.92547154
2039,1.2593292,1.1932347,-0.28742167,1.5906225,-1.4134516
3384,0.77505034,1.8318169,-0.41688037,-0.83537424,-0.83921057
3940,0.7027204,1.9274635,-0.24572545,-1.2862886,-0.8711422
2426,0.6150944,1.4432309,-0.051519066,0.613696,-0.93600947
3385,1.2717705,1.1114434,-0.575903,0.88353485,-1.4869734
3246,0.6015395,1.7246382,-0.0590537,0.07518176,0.122203186
3472,-0.24787672,1.9250474,0.52990204,0.81641895,-0.11449263
3109,-1.2613417,2.779215,0.93828636,-0.0923091,-0.9290536
3364,0.18427637,2.243286,0.13179532,-0.5478657,-0.7439362
3804,0.18097241,1.2653589,3.2329693,1.0209323,-0.5580306
3593,1.6063299,0.6416118,-0.24035022,0.99254084,-1.1966641
2855,-1.3087664,1.8298969,1.7824409,1.6942072,-0.8379887
3745,-1.9355426,2.0733137,2.424685,0.14245985,-0.7708034
3933,0.43484133,2.065191,1.0659652,-0.06963455,-0.8442554
3587,0.40474486,1.9951265,-0.13870439,-0.6129893,0.04449787
3517,0.5739695,1.7549598,-0.8525431,0.52411,-1.1035652
2916,1.0141685,1.272621,-0.6630791,-0.19540834,-1.1787641
3886,0.5513585,1.7948197,2.147121,-1.13421,-0.3905072
2464,1.2673298,1.1105316,0.04589853,0.8409842,-1.2687274
2682,0.26877782,2.0408635,0.037276283,0.24842292,-0.98390824
3318,0.1891603,2.2116714,-0.42241085,0.4451112,-1.025674
3336,0.93857026,1.4982386,-0.06698017,0.5448141,-1.1393666
2447,1.4052448,1.1455612,-0.1847266,0.05447498,-1.0814929
2223,1.4552267,0.9188729,-0.72413886,-0.2905176,-1.0775052
3016,-1.295478,1.8796089,2.6008446,-0.3763657,-0.4361408
2893,-0.529097,2.0697575,2.0242734,-0.5244966,-0.47497597
3999,0.9118134,1.6363246,-0.73770684,-0.37180442,0.067735195
2020,-0.3557104,0.9882687,1.0285534,0.58553845,0.0020204722
3035,-0.84768194,2.4623182,0.5466553,1.0985885,-1.0931268
3339,-1.0141305,1.6388067,1.416414,-0.3333423,0.5262075
2899,-0.17492278,1.7523031,1.0920072,0.43999055,-0.78332555
3993,0.06578763,2.4546857,1.7802953,0.84000033,-0.8671103
3215,1.1123751,2.233948,-0.3978323,0.36350438,-1.02886
3842,1.0059749,1.6451302,-1.3972316,-1.0485082,-0.014235286
2432,0.7712007,1.7249045,-0.568348,0.07323173,-1.1213037
