,y_hat
3895,False
3767,False
2108,False
3617,False
2872,False
2609,False
2554,False
2965,False
3457,False
2944,False
2666,False
3615,False
3623,False
3709,False
3240,False
2929,False
2661,False
2170,False
3578,False
2298,False
2473,False
3046,False
3082,False
2101,False
2812,False
2933,False
2547,False
3479,False
2314,False
3270,False
2390,False
3753,False
2142,False
3241,False
3660,False
3203,False
2389,False
3515,False
2887,False
2789,False
2003,False
2289,False
3368,False
2451,False
3180,False
3756,False
2886,False
2255,False
3918,False
3568,False
2507,False
3476,False
3481,False
3774,False
3893,False
3820,False
2018,False
3616,False
2980,False
2267,False
3205,False
3658,False
2945,False
2677,False
3391,False
3938,False
2858,False
3991,False
3575,False
3064,False
2231,False
3544,False
3808,False
2974,False
2868,False
3643,False
3642,False
2598,False
3324,False
2594,False
2283,False
2036,False
2810,False
2312,False
2646,False
3872,False
3389,False
3604,False
3325,False
2535,False
3635,False
2801,False
2335,False
3590,False
3300,False
3813,False
2713,False
3580,False
2616,False
2931,False
2168,False
3081,False
2114,False
3644,False
3040,False
3455,False
2795,False
2821,False
3462,False
3004,False
2546,False
2313,False
2445,False
3418,False
2295,False
3338,False
2513,False
3207,False
2990,False
3393,False
3028,False
2153,False
2663,False
3485,False
2545,False
3018,False
2006,False
2236,False
2327,False
2952,False
2303,False
3559,False
2721,False
2938,False
2506,False
2481,False
2577,False
3190,False
3790,False
2466,False
2515,False
2510,False
2417,False
3191,False
3886,False
2438,False
2319,False
2871,False
3350,False
2800,False
2564,False
2226,False
2749,False
3245,False
3257,False
2725,False
3517,False
3940,False
2870,False
3212,False
2147,False
2207,False
3222,False
2508,False
2654,False
2282,False
3437,False
3318,False
3782,False
2588,False
3339,False
2041,False
2730,False
2446,False
2727,False
3259,False
3611,False
2120,False
2137,False
3331,False
3880,False
2444,False
2008,False
3272,False
3843,False
3766,False
2376,False
2350,False
3972,False
2930,False
3286,False
2253,False
2194,False
3108,False
2015,False
3922,False
2271,False
3556,False
2418,False
2571,False
