,years_experience,degree
2134,0.0,3.0
3631,2.0,1.0
2818,0.0,2.0
3905,1.0,3.0
2445,0.0,2.0
2594,1.0,1.0
3056,0.0,2.0
2430,3.0,1.0
2031,1.0,1.0
3895,0.0,3.0
3062,0.0,1.0
3099,1.0,1.0
2004,0.0,2.0
3919,0.0,3.0
2617,2.0,0.0
2212,1.0,1.0
3710,0.0,2.0
3688,2.0,1.0
2841,1.0,1.0
3735,0.0,1.0
3655,1.0,3.0
3732,0.0,1.0
2862,0.0,1.0
3374,2.0,1.0
3216,1.0,3.0
2743,3.0,1.0
3203,0.0,2.0
3653,1.0,1.0
3669,2.0,0.0
3518,2.0,0.0
2381,0.0,2.0
2061,0.0,3.0
2900,1.0,1.0
2793,1.0,1.0
2876,0.0,2.0
2394,1.0,1.0
3403,0.0,3.0
3057,0.0,3.0
3567,0.0,1.0
3490,0.0,2.0
2798,0.0,2.0
2892,1.0,2.0
2993,0.0,2.0
2013,0.0,1.0
2934,2.0,0.0
3441,0.0,1.0
3404,0.0,1.0
2229,0.0,3.0
3564,1.0,1.0
3456,1.0,3.0
3909,0.0,2.0
3931,1.0,1.0
3832,0.0,1.0
2715,0.0,2.0
3054,0.0,1.0
3818,2.0,0.0
2913,1.0,1.0
2467,0.0,2.0
3302,2.0,2.0
3999,2.0,0.0
2266,0.0,2.0
3856,1.0,3.0
3394,1.0,1.0
2202,0.0,2.0
3268,0.0,2.0
3646,2.0,0.0
2567,1.0,1.0
3091,0.0,2.0
3622,2.0,1.0
3943,1.0,1.0
2581,1.0,1.0
2571,0.0,2.0
3807,2.0,0.0
3996,1.0,1.0
3036,0.0,3.0
3055,0.0,0.0
3250,1.0,1.0
3904,0.0,3.0
3561,2.0,1.0
2631,1.0,3.0
3506,0.0,3.0
3196,3.0,1.0
2502,1.0,1.0
3662,1.0,3.0
3537,1.0,1.0
3083,0.0,1.0
3863,0.0,2.0
3479,1.0,1.0
2300,0.0,2.0
3326,0.0,2.0
2538,0.0,3.0
3066,1.0,3.0
2577,0.0,1.0
3559,0.0,2.0
2540,0.0,1.0
3575,0.0,2.0
3222,1.0,3.0
3304,0.0,2.0
2720,0.0,2.0
3544,1.0,0.0
2524,0.0,3.0
3783,0.0,2.0
3134,0.0,1.0
3458,1.0,1.0
3314,0.0,2.0
3308,0.0,1.0
2333,2.0,0.0
2830,0.0,2.0
2138,1.0,1.0
2263,0.0,1.0
3034,0.0,3.0
3620,0.0,2.0
2396,0.0,2.0
3029,0.0,2.0
3131,1.0,3.0
3717,2.0,0.0
3793,0.0,1.0
2267,0.0,2.0
2409,0.0,0.0
3065,0.0,2.0
3627,0.0,3.0
3092,0.0,3.0
2907,0.0,3.0
3439,0.0,2.0
2952,1.0,1.0
2110,2.0,2.0
2251,0.0,2.0
2552,0.0,2.0
2751,0.0,2.0
2910,0.0,2.0
2881,1.0,1.0
2295,0.0,3.0
3259,0.0,2.0
3743,1.0,1.0
2749,2.0,0.0
2605,3.0,1.0
2896,0.0,1.0
2724,0.0,2.0
3868,0.0,3.0
2042,2.0,1.0
3138,0.0,2.0
3169,0.0,2.0
3945,2.0,0.0
2195,1.0,2.0
3652,1.0,1.0
2742,0.0,2.0
3158,0.0,2.0
2319,1.0,1.0
3933,1.0,1.0
3690,1.0,1.0
3953,0.0,2.0
2323,1.0,3.0
3880,0.0,2.0
2780,0.0,3.0
2419,1.0,2.0
3798,0.0,2.0
2674,0.0,3.0
3771,0.0,2.0
3842,0.0,1.0
2799,0.0,3.0
2870,1.0,1.0
3834,2.0,0.0
3812,1.0,1.0
2483,0.0,3.0
2217,1.0,1.0
3146,0.0,2.0
3200,0.0,2.0
3625,1.0,1.0
2341,1.0,1.0
2504,1.0,1.0
3786,2.0,1.0
3347,3.0,1.0
2406,0.0,0.0
2634,0.0,2.0
2639,0.0,2.0
3376,0.0,2.0
2049,1.0,2.0
3104,1.0,2.0
2842,0.0,2.0
3117,0.0,3.0
3979,2.0,0.0
2645,0.0,1.0
3255,0.0,2.0
2618,1.0,1.0
3755,1.0,3.0
3399,0.0,1.0
2113,1.0,1.0
2543,0.0,2.0
2601,0.0,2.0
3528,0.0,3.0
3902,1.0,1.0
3795,0.0,2.0
3045,1.0,2.0
3352,0.0,3.0
3097,2.0,0.0
2933,3.0,1.0
2670,1.0,1.0
3955,0.0,1.0
3557,0.0,3.0
3103,0.0,3.0
