,senior-level_skill
2049,0.0
2750,0.0
3628,0.0
3921,0.0
2086,0.0
2754,0.0
3468,0.0
3343,0.0
2910,0.0
2216,0.0
2498,0.0
2710,0.0
3526,0.0
3372,0.0
3123,0.0
2247,0.0
2095,0.0
2586,0.0
3444,0.0
3028,0.0
3671,0.0
3491,0.0
2499,0.0
3636,0.0
2655,0.0
2618,0.0
3978,0.0
3327,0.0
3154,0.0
2041,0.0
3445,0.0
2291,0.0
3140,0.0
2562,0.0
2306,0.0
3239,0.0
3017,0.0
2184,0.0
2515,0.0
2743,0.0
2457,0.0
2793,0.0
2092,0.0
2715,0.0
3764,0.0
2914,0.0
3847,0.0
2411,0.0
3952,0.0
3633,0.0
2803,0.0
3928,0.0
2667,0.0
2814,0.0
2117,0.0
3502,0.0
2713,0.0
3888,0.0
3011,0.0
3285,0.0
2996,0.0
3398,0.0
2451,0.0
3394,0.0
3347,0.0
3209,0.0
3519,0.0
2013,0.0
3907,0.0
3021,0.0
3603,0.0
3966,0.0
3300,0.0
3918,0.0
2656,0.0
3766,0.0
3806,0.0
3538,0.0
3880,0.0
3645,0.0
2778,0.0
3316,0.0
3251,0.0
3697,0.0
2142,0.0
2227,0.0
3539,0.0
3324,0.0
3991,0.0
2952,0.0
3336,0.0
3497,0.0
3437,0.0
3382,0.0
2672,0.0
2678,0.0
3307,0.0
3120,0.0
2695,0.0
2424,0.0
2372,0.0
3660,0.0
2657,0.0
3189,0.0
2248,0.0
2012,0.0
3421,0.0
3970,0.0
3556,0.0
3355,0.0
3430,0.0
3192,0.0
2837,0.0
3505,0.0
3253,0.0
3261,0.0
3266,0.0
3989,0.0
2080,0.0
3100,0.0
3367,0.0
3567,0.0
3637,0.0
2170,0.0
3641,0.0
2995,0.0
3322,0.0
2015,0.0
3151,0.0
2468,0.0
2489,0.0
3262,0.0
3268,0.0
3773,0.0
3586,0.0
3194,0.0
3662,0.0
3968,0.0
3341,0.0
2524,0.0
2597,0.0
2486,0.0
2031,0.0
2915,0.0
3957,0.0
3851,0.0
3975,0.0
2932,0.0
3883,0.0
2060,0.0
2256,0.0
2960,0.0
3270,0.0
2509,0.0
2135,0.0
2328,0.0
3601,0.0
2444,0.0
3236,0.0
2938,0.0
3077,0.0
2926,0.0
2496,0.0
2804,0.0
2525,0.0
2887,0.0
2847,0.0
2895,0.0
2447,0.0
2270,0.0
2290,0.0
2219,0.0
3159,0.0
3219,0.0
2608,0.0
3414,0.0
2699,0.0
2965,0.0
2569,0.0
2651,0.0
2132,0.0
3668,0.0
2141,0.0
3868,0.0
3752,0.0
3107,0.0
2791,0.0
2399,0.0
3174,0.0
3069,0.0
2097,0.0
3417,0.0
2600,0.0
3746,0.0
3786,0.0
3321,0.0
2559,0.0
2971,0.0
3981,0.0
2153,0.0
