ix,goal_cost,intv_cost
2998,1.0,0.9
2000,1.0,2.1
3676,1.0,0.9
3480,1.0,3.6
2076,1.0,4.199999999999999
2573,1.0,3.1
2973,1.0,1.0
2134,1.0,1.2
3183,1.0,1.9000000000000001
2383,1.0,1.1
2498,1.0,0.5
3784,1.0,3.7
3450,1.0,1.9
3582,1.0,2.6
3537,1.0,2.5
3812,1.0,5.5
2687,1.0,3.3
3257,1.0,6.6
2190,1.0,1.6
2262,1.0,0.8
3236,1.0,1.7
3296,1.0,5.9
2206,1.0,3.6
2765,1.0,1.8
3096,1.0,0.4
3010,1.0,4.0
2412,1.0,2.6
2727,1.0,1.6
3994,1.0,4.4
3418,1.0,0.3
3569,1.0,1.7
3623,1.0,3.5
2297,1.0,1.7
2749,1.0,3.7
2610,1.0,0.2
2704,1.0,2.6
3668,1.0,1.5
2795,1.0,1.6
2762,1.0,0.1
3478,1.0,0.2
3057,1.0,1.8
3457,1.0,0.1
3798,1.0,1.0
2268,1.0,0.2
3172,1.0,2.3
3505,1.0,4.1
2427,1.0,4.2
3084,1.0,3.8
3847,1.0,2.9
3024,1.0,5.2
3722,1.0,0.9
2487,1.0,3.8
2669,1.0,2.5
2932,1.0,1.9
3050,1.0,2.4
2336,1.0,2.7
3816,1.0,1.6
3441,1.0,6.5
3829,1.0,1.7
3202,1.0,0.5
3971,1.0,4.0
3291,1.0,0.1
2303,1.0,0.2
2664,1.0,2.7
2065,1.0,0.3
3551,1.0,1.2
3454,1.0,4.8
3619,1.0,2.1
3351,1.0,0.3
2110,1.0,4.1
3595,1.0,0.7
2860,1.0,0.2
2271,1.0,1.1
3237,1.0,0.6
2921,1.0,2.2
3347,1.0,0.4
3303,1.0,1.3
3244,1.0,1.5
2482,1.0,0.2
3963,1.0,1.6
2003,1.0,1.7
2028,1.0,1.5
2496,1.0,4.3
2460,1.0,0.4
3922,1.0,3.7
3869,1.0,1.3
2821,1.0,2.9
2591,1.0,4.1
2177,1.0,0.1
2419,1.0,0.8
3323,1.0,3.5
3637,1.0,0.3
3618,1.0,0.6
3513,1.0,0.8
2680,1.0,3.1
3272,1.0,5.5
3584,1.0,1.3
2457,1.0,2.0
2885,1.0,1.3
2679,1.0,0.6
2004,1.0,1.1
3808,1.0,2.1
2715,1.0,0.2
2800,1.0,1.3
2158,1.0,3.2
2889,1.0,1.2
2359,1.0,2.7
2464,1.0,2.4
2477,1.0,0.5
2876,1.0,2.6
3091,1.0,0.2
3522,1.0,6.2
2255,1.0,1.1
3925,1.0,3.0
3995,1.0,0.1
2571,1.0,0.4
3529,1.0,1.0
3839,1.0,2.7
3684,1.0,4.4
2120,1.0,0.7
3170,1.0,1.0
2666,1.0,1.3
3298,1.0,4.1
2750,1.0,1.8
2849,1.0,0.3
2397,1.0,2.3
2034,1.0,1.8
2381,1.0,1.8
3109,1.0,2.3
2147,1.0,1.2
3766,1.0,0.1
3852,1.0,3.2
3902,1.0,1.7
2447,1.0,5.8999999999999995
3687,1.0,1.9
3861,1.0,2.0
2483,1.0,5.3
2566,1.0,4.199999999999999
2122,1.0,2.9
2554,1.0,1.9
3211,1.0,2.2
2612,1.0,1.3
3372,1.0,8.3
3604,1.0,2.2
2242,1.0,0.3
2754,1.0,5.3
3200,1.0,2.6
2920,1.0,4.0
3762,1.0,2.6
3419,1.0,2.6
2544,1.0,1.1
3714,1.0,5.1
3168,1.0,1.5
2064,1.0,1.5
2848,1.0,5.8999999999999995
2270,1.0,1.1
3804,1.0,3.1
3613,1.0,2.2
3076,1.0,2.1
2999,1.0,0.2
2618,1.0,2.4
2767,1.0,3.5
3231,1.0,4.0
3738,1.0,1.7
3002,1.0,2.3
2317,1.0,1.3
2435,1.0,0.8
2965,1.0,0.9
2462,1.0,2.3
3500,1.0,2.9
3320,1.0,7.2
2188,1.0,2.0
2714,1.0,0.6
2881,1.0,1.7
2746,1.0,2.3
3007,1.0,0.6
3612,1.0,3.0
2575,1.0,3.2
2402,1.0,2.4
2448,1.0,4.0
3355,1.0,3.5
3137,1.0,1.4
3841,1.0,2.9
2801,1.0,1.2
3635,1.0,2.3
3954,1.0,3.9
2473,1.0,0.6
2197,1.0,2.6
2584,1.0,3.1
3143,1.0,1.5
3187,1.0,2.0
3628,1.0,2.4
3545,1.0,1.0
2990,1.0,1.1
2602,1.0,4.3
2192,1.0,1.3
3378,1.0,2.7
3744,1.0,4.4
2104,1.0,0.5
2621,1.0,2.4
