,years_experience,degree
3412,2.0,0.0
3834,0.0,3.0
2680,0.0,2.0
3047,0.0,3.0
2042,1.0,1.0
2383,0.0,3.0
3452,2.0,1.0
3803,0.0,3.0
3908,0.0,1.0
3066,0.0,2.0
2827,1.0,1.0
2017,0.0,3.0
3246,0.0,3.0
3802,2.0,1.0
3287,0.0,2.0
2610,0.0,1.0
3798,0.0,2.0
3113,0.0,1.0
3387,0.0,1.0
3650,0.0,3.0
2913,2.0,0.0
3739,1.0,1.0
3301,0.0,1.0
2288,0.0,3.0
3307,1.0,1.0
2795,0.0,2.0
3770,0.0,3.0
3791,0.0,1.0
3566,0.0,2.0
3185,0.0,1.0
2555,0.0,3.0
2171,2.0,0.0
2303,0.0,2.0
3352,0.0,3.0
3462,2.0,1.0
3395,2.0,0.0
3580,0.0,3.0
2781,0.0,2.0
3948,0.0,2.0
3469,2.0,0.0
3258,0.0,1.0
2052,1.0,1.0
2944,0.0,3.0
2818,1.0,1.0
3989,0.0,2.0
2261,1.0,0.0
3635,2.0,1.0
2615,0.0,1.0
2158,0.0,2.0
3653,1.0,1.0
2537,0.0,1.0
2010,1.0,0.0
3576,2.0,0.0
3592,0.0,1.0
3280,1.0,2.0
3540,0.0,1.0
2766,1.0,0.0
3151,1.0,0.0
2711,0.0,2.0
3152,0.0,2.0
2658,1.0,1.0
2103,0.0,2.0
3665,1.0,1.0
2313,0.0,3.0
2398,1.0,1.0
3692,0.0,2.0
3775,2.0,1.0
3966,1.0,1.0
2145,0.0,1.0
2196,0.0,2.0
3683,0.0,1.0
3073,0.0,2.0
3475,0.0,3.0
2676,1.0,0.0
3805,0.0,2.0
2735,0.0,1.0
3864,1.0,1.0
3997,0.0,1.0
2321,0.0,1.0
2461,0.0,1.0
3811,0.0,2.0
3227,1.0,0.0
3761,2.0,0.0
2122,0.0,1.0
2934,0.0,1.0
3379,0.0,3.0
2361,1.0,1.0
2870,1.0,0.0
2797,1.0,1.0
2532,0.0,2.0
3303,0.0,2.0
2209,0.0,3.0
2077,0.0,1.0
2482,2.0,0.0
2683,1.0,0.0
2619,2.0,0.0
2886,0.0,2.0
2433,0.0,1.0
3551,1.0,0.0
3905,0.0,3.0
3208,0.0,2.0
2401,0.0,2.0
2269,0.0,3.0
2692,1.0,0.0
3285,0.0,3.0
3158,1.0,0.0
3192,3.0,0.0
3549,0.0,3.0
3863,1.0,1.0
3993,1.0,1.0
2765,2.0,0.0
3003,0.0,1.0
3228,0.0,3.0
3230,0.0,1.0
2868,2.0,0.0
3485,0.0,2.0
3384,2.0,0.0
2843,0.0,2.0
2466,1.0,1.0
2778,0.0,3.0
2462,0.0,1.0
2053,2.0,1.0
3492,3.0,0.0
2027,0.0,3.0
3891,1.0,0.0
2524,2.0,0.0
2853,0.0,1.0
3196,1.0,0.0
2880,0.0,2.0
3564,2.0,1.0
2159,0.0,1.0
2581,1.0,1.0
2952,0.0,3.0
3364,1.0,1.0
3999,0.0,1.0
3582,0.0,2.0
2894,0.0,3.0
3859,0.0,1.0
2921,1.0,1.0
2832,0.0,3.0
2875,0.0,1.0
2950,3.0,0.0
3311,2.0,1.0
2460,0.0,1.0
2688,0.0,3.0
3806,0.0,2.0
2757,0.0,1.0
3510,1.0,1.0
3266,0.0,3.0
2427,0.0,2.0
3820,0.0,1.0
2526,1.0,1.0
3421,0.0,1.0
3978,0.0,3.0
2302,2.0,0.0
3429,2.0,0.0
3957,0.0,2.0
3389,0.0,1.0
2958,0.0,2.0
2968,2.0,1.0
2977,0.0,1.0
2747,0.0,1.0
2328,0.0,1.0
2372,1.0,0.0
3527,0.0,3.0
3018,0.0,3.0
3376,0.0,3.0
3346,1.0,1.0
2588,2.0,0.0
3946,0.0,3.0
3974,0.0,3.0
3857,1.0,1.0
2020,2.0,0.0
3300,0.0,3.0
3321,0.0,1.0
3809,0.0,2.0
2510,0.0,1.0
3848,2.0,1.0
2788,0.0,2.0
3777,0.0,3.0
2892,0.0,3.0
3991,0.0,1.0
2742,0.0,2.0
2989,0.0,3.0
2983,2.0,1.0
2059,0.0,1.0
2536,1.0,1.0
2666,0.0,3.0
2391,0.0,3.0
3016,0.0,3.0
2426,0.0,1.0
2777,1.0,0.0
3133,0.0,3.0
3442,0.0,3.0
3943,0.0,2.0
2681,2.0,0.0
2075,0.0,2.0
2883,1.0,1.0
3545,3.0,0.0
2982,0.0,2.0
