,y
2966,0.0
3299,1.0
3974,1.0
3111,1.0
3798,1.0
2976,1.0
3056,1.0
2617,1.0
2605,1.0
3661,1.0
2276,1.0
3751,1.0
2173,1.0
3645,1.0
2836,1.0
2019,1.0
3972,0.0
2029,1.0
2685,1.0
2598,1.0
3505,1.0
2323,1.0
3422,1.0
2718,1.0
2648,1.0
2578,1.0
3131,1.0
3802,1.0
3647,1.0
2997,1.0
3218,0.0
2300,1.0
2842,1.0
3070,1.0
3593,1.0
3060,1.0
2248,1.0
3921,1.0
2522,1.0
3033,0.0
2348,0.0
2592,1.0
2490,1.0
3362,1.0
3767,1.0
3531,1.0
3891,1.0
3810,1.0
3394,1.0
3157,1.0
3443,1.0
2582,1.0
3273,1.0
2749,1.0
2999,1.0
3666,1.0
2446,1.0
3438,1.0
2134,0.0
3711,1.0
2105,1.0
2948,1.0
3591,1.0
2658,1.0
3632,1.0
2306,1.0
2794,0.0
2359,1.0
2395,1.0
2104,1.0
2147,1.0
2018,1.0
2581,1.0
2495,1.0
2439,0.0
3717,1.0
2393,1.0
3217,1.0
3180,1.0
3347,1.0
3783,1.0
2998,1.0
2498,1.0
2284,1.0
3825,1.0
3022,1.0
2167,1.0
2048,1.0
2076,1.0
3721,1.0
2294,0.0
2197,1.0
3325,1.0
2702,1.0
2274,1.0
3495,1.0
2651,1.0
2622,1.0
2213,1.0
2932,1.0
3284,1.0
3043,1.0
3329,0.0
2191,1.0
2482,1.0
2511,1.0
3415,1.0
2735,1.0
2224,1.0
3066,1.0
2327,1.0
3036,1.0
3109,1.0
2787,1.0
2736,1.0
2882,1.0
3444,1.0
3174,1.0
2860,1.0
3755,1.0
2179,1.0
2742,1.0
3437,1.0
3203,1.0
2806,1.0
2465,1.0
2590,1.0
3829,1.0
3956,1.0
2098,0.0
2250,1.0
2442,1.0
2424,1.0
3704,1.0
2307,1.0
2841,1.0
2258,1.0
2597,1.0
2781,1.0
2497,1.0
2765,1.0
2301,1.0
2786,1.0
3363,1.0
3105,1.0
2338,1.0
3862,1.0
2877,1.0
2080,1.0
2462,1.0
3361,1.0
3206,1.0
3255,1.0
2801,1.0
2816,0.0
2372,1.0
3741,1.0
3553,1.0
2778,1.0
2952,0.0
2161,1.0
3867,1.0
3042,1.0
3028,1.0
2249,1.0
3119,1.0
3558,1.0
3663,1.0
2561,1.0
3889,1.0
3392,1.0
2264,1.0
2812,1.0
3035,1.0
3064,1.0
2912,1.0
2713,1.0
2146,0.0
2170,1.0
3617,1.0
3772,0.0
2728,1.0
3496,1.0
3918,1.0
3818,1.0
3489,1.0
3383,1.0
2263,1.0
2185,1.0
3015,1.0
3846,1.0
2236,1.0
3830,1.0
2719,1.0
2532,1.0
3041,1.0
2921,1.0
2390,1.0
2523,0.0
2388,1.0
