,years_experience,degree,nr_commits,nr_languages,nr_stars
2021,1.0,3.0,1013.0,3.0,14.0
3170,3.0,1.0,3036.0,9.0,19.0
3050,2.0,3.0,2031.0,4.0,16.0
2561,1.0,3.0,1012.0,1.0,18.0
2632,1.0,3.0,1017.0,3.0,15.0
2084,3.0,1.0,30.0,4.0,4.0
3495,2.0,2.0,2022.0,1.0,14.0
2985,2.0,2.0,2024.0,10.0,13.0
3051,3.0,1.0,3039.0,6.0,10.0
2170,2.0,2.0,2021.0,7.0,14.0
2429,2.0,2.0,2021.0,8.0,12.0
2529,1.0,3.0,1014.0,7.0,18.0
3013,2.0,2.0,2023.0,6.0,15.0
2867,2.0,2.0,2024.0,2.0,27.0
2550,1.0,3.0,1011.0,4.0,11.0
2623,2.0,2.0,2026.0,7.0,14.0
3074,2.0,2.0,2024.0,4.0,12.0
2375,4.0,1.0,4044.0,6.0,12.0
3124,1.0,3.0,1015.0,4.0,12.0
2296,3.0,1.0,3034.0,5.0,17.0
2541,2.0,2.0,2023.0,2.0,15.0
2383,1.0,3.0,1014.0,1.0,12.0
2650,3.0,2.0,3036.0,3.0,11.0
2327,1.0,3.0,1012.0,2.0,18.0
2356,1.0,3.0,1013.0,2.0,14.0
2313,3.0,1.0,3036.0,13.0,12.0
3697,1.0,3.0,1016.0,3.0,15.0
2472,1.0,3.0,1017.0,7.0,12.0
3067,1.0,3.0,1016.0,3.0,13.0
3508,3.0,1.0,3033.0,14.0,11.0
3687,3.0,1.0,3030.0,6.0,14.0
2445,1.0,3.0,1016.0,6.0,11.0
3040,3.0,1.0,3034.0,3.0,13.0
3332,3.0,1.0,3035.0,6.0,14.0
3138,1.0,3.0,1017.0,6.0,14.0
3803,2.0,2.0,2020.0,3.0,12.0
2080,1.0,3.0,1014.0,5.0,19.0
2848,2.0,2.0,2023.0,6.0,10.0
2652,2.0,2.0,2021.0,12.0,10.0
2146,1.0,3.0,1014.0,1.0,15.0
2582,1.0,3.0,1012.0,3.0,14.0
3573,3.0,1.0,3035.0,4.0,13.0
3347,2.0,2.0,2023.0,1.0,11.0
3663,1.0,3.0,1014.0,3.0,17.0
3221,3.0,1.0,3036.0,6.0,14.0
2620,3.0,1.0,3033.0,8.0,10.0
2476,1.0,3.0,1015.0,1.0,15.0
2258,3.0,1.0,3033.0,5.0,18.0
3639,1.0,3.0,1018.0,3.0,12.0
2969,1.0,3.0,1017.0,2.0,17.0
3022,2.0,2.0,2022.0,1.0,16.0
3795,1.0,3.0,1010.0,5.0,16.0
2534,2.0,2.0,2020.0,12.0,14.0
2778,1.0,3.0,1018.0,5.0,15.0
3845,1.0,3.0,1015.0,5.0,12.0
3932,2.0,2.0,2024.0,2.0,17.0
3568,3.0,1.0,3033.0,1.0,14.0
3787,1.0,3.0,1013.0,5.0,10.0
2850,3.0,1.0,32.0,1.0,6.0
3936,1.0,3.0,1015.0,3.0,13.0
3477,1.0,3.0,1012.0,3.0,10.0
3683,2.0,2.0,2026.0,3.0,16.0
3266,3.0,1.0,3033.0,4.0,12.0
2091,1.0,3.0,1013.0,4.0,17.0
2619,2.0,2.0,2026.0,6.0,10.0
3253,1.0,3.0,1015.0,2.0,11.0
3206,1.0,3.0,1014.0,8.0,16.0
2655,1.0,3.0,1012.0,3.0,13.0
2572,1.0,3.0,1016.0,2.0,15.0
2882,2.0,2.0,2021.0,3.0,14.0
2216,1.0,3.0,1015.0,3.0,10.0
2766,2.0,2.0,2022.0,5.0,11.0
2093,2.0,2.0,2022.0,2.0,12.0
2605,3.0,1.0,3034.0,1.0,15.0
3090,2.0,2.0,2025.0,4.0,14.0
2270,1.0,3.0,1014.0,7.0,16.0
2396,1.0,3.0,1014.0,13.0,15.0
3751,3.0,1.0,3032.0,6.0,14.0
2740,1.0,3.0,1017.0,1.0,18.0
3782,3.0,1.0,3035.0,3.0,15.0
3473,3.0,1.0,3032.0,5.0,11.0
3405,3.0,1.0,3032.0,4.0,11.0
2525,1.0,3.0,1016.0,4.0,15.0
3681,3.0,1.0,3034.0,13.0,12.0
2168,2.0,2.0,2022.0,13.0,17.0
2564,1.0,3.0,1011.0,4.0,13.0
2549,3.0,1.0,3036.0,18.0,13.0
2484,2.0,2.0,2022.0,6.0,14.0
3520,2.0,2.0,2023.0,5.0,15.0
3456,3.0,1.0,3036.0,8.0,13.0
2736,1.0,3.0,1011.0,3.0,12.0
3682,3.0,1.0,3034.0,5.0,11.0
2075,1.0,3.0,1015.0,7.0,15.0
3437,3.0,1.0,3032.0,10.0,17.0
2492,1.0,3.0,1014.0,13.0,14.0
2788,1.0,3.0,1013.0,13.0,16.0
3816,3.0,1.0,3033.0,17.0,13.0
2799,2.0,2.0,2026.0,3.0,18.0
2334,1.0,3.0,1017.0,1.0,12.0
3239,3.0,1.0,3035.0,3.0,21.0
3310,1.0,3.0,1017.0,2.0,10.0
2508,1.0,3.0,1017.0,2.0,15.0
2726,2.0,2.0,2023.0,11.0,14.0
3867,2.0,2.0,2021.0,7.0,11.0
2954,1.0,3.0,1016.0,5.0,16.0
3338,2.0,2.0,2027.0,2.0,15.0
3641,1.0,3.0,1011.0,1.0,11.0
3890,2.0,2.0,2023.0,4.0,14.0
3548,3.0,1.0,3039.0,1.0,12.0
3597,3.0,1.0,3031.0,9.0,12.0
3614,3.0,1.0,3034.0,2.0,16.0
3346,1.0,3.0,1016.0,12.0,10.0
3101,3.0,1.0,3032.0,3.0,16.0
2936,3.0,2.0,3034.0,1.0,13.0
2291,2.0,2.0,2028.0,7.0,15.0
2104,1.0,3.0,1015.0,2.0,14.0
3457,3.0,1.0,3037.0,3.0,17.0
2425,2.0,2.0,2022.0,4.0,18.0
2945,1.0,3.0,1016.0,3.0,14.0
3094,1.0,3.0,1016.0,3.0,13.0
2554,1.0,3.0,1015.0,4.0,11.0
2215,1.0,3.0,1014.0,6.0,16.0
3318,1.0,3.0,1015.0,10.0,15.0
2857,2.0,2.0,2024.0,17.0,10.0
3711,3.0,1.0,35.0,5.0,4.0
2357,2.0,2.0,2024.0,5.0,11.0
3025,2.0,2.0,2028.0,7.0,16.0
3705,2.0,2.0,2022.0,2.0,12.0
3481,1.0,3.0,1014.0,3.0,13.0
2111,1.0,3.0,1017.0,4.0,14.0
2055,1.0,3.0,1010.0,5.0,15.0
3836,3.0,1.0,3034.0,4.0,11.0
2489,3.0,1.0,3035.0,1.0,12.0
3862,1.0,3.0,1010.0,4.0,11.0
2960,3.0,1.0,3033.0,2.0,12.0
3242,2.0,2.0,2029.0,1.0,10.0
3934,1.0,3.0,1015.0,5.0,13.0
3177,1.0,3.0,1012.0,2.0,12.0
2548,1.0,3.0,1012.0,3.0,17.0
2017,2.0,2.0,2022.0,4.0,15.0
2604,2.0,2.0,2024.0,7.0,10.0
2455,1.0,3.0,1012.0,5.0,16.0
3133,3.0,1.0,3032.0,7.0,12.0
3982,4.0,1.0,4044.0,3.0,16.0
3812,3.0,2.0,3034.0,4.0,17.0
2999,3.0,1.0,3034.0,2.0,10.0
3778,3.0,1.0,3031.0,6.0,11.0
2666,1.0,3.0,1017.0,4.0,11.0
3458,2.0,2.0,2022.0,7.0,13.0
3871,3.0,1.0,3036.0,28.0,16.0
3085,1.0,3.0,1015.0,8.0,12.0
3250,3.0,1.0,3038.0,7.0,18.0
3507,2.0,2.0,2023.0,2.0,21.0
3461,3.0,1.0,3033.0,3.0,14.0
3940,1.0,3.0,1011.0,2.0,14.0
2288,2.0,2.0,2023.0,1.0,13.0
