,x1,x2
2248,0.2,2.3
3583,1.0,2.9
3600,0.0,2.5
3301,2.1,5.2
2143,0.5,1.6
3175,3.0,4.1
2199,3.1,4.2
3178,1.1,2.2
2315,4.7,0.3
2729,-0.0,4.1
2927,0.3,3.8
3263,2.5,3.7
3209,2.0,1.9
3067,2.0,3.8
2949,2.8,2.5
2320,1.8,4.1
2583,3.7,2.3
2773,1.3,0.4
3344,1.5,1.4
3664,1.0,3.6
3522,4.4,0.9
3424,0.8,0.8
3048,1.1,5.0
2607,2.9,4.8
3471,0.7,2.1
2811,0.7,4.7
2663,3.5,4.0
3220,2.7,1.7
2582,1.4,3.7
2925,1.9,3.1
3270,1.7,3.6
2156,2.1,4.7
3658,1.0,3.9
3785,2.1,4.0
2634,1.4,2.5
2312,1.0,3.0
3412,2.6,0.6
3083,1.7,2.7
3339,0.7,2.7
2818,1.4,3.0
2871,1.3,1.5
2636,1.9,1.8
3693,0.5,1.3
3470,1.3,3.5
3868,1.0,2.3
2979,1.9,3.2
3229,2.6,2.3
2035,1.7,2.4
2148,1.7,3.0
2991,0.3,4.3
3185,2.5,2.0
3528,2.1,1.8
3842,0.8,2.6
3951,1.5,2.5
3603,0.7,1.8
2809,0.4,1.6
2447,2.0,1.8
2671,1.8,1.8
3614,4.6,5.0
2639,1.9,1.5
3907,1.3,2.9
3524,0.7,2.9
2151,1.3,2.9
2414,1.3,2.2
3026,1.2,4.9
2075,1.8,1.6
3409,1.8,3.5
2339,1.8,4.2
3423,1.1,2.4
3830,2.3,3.1
2268,3.1,1.8
3155,1.3,2.0
3883,0.3,5.0
2977,0.6,2.7
3144,0.7,3.2
2302,1.2,1.4
3273,2.2,1.0
2417,1.8,1.4
2899,1.0,2.4
2383,1.6,3.1
3437,1.4,0.9
2388,2.4,3.7
3384,2.6,3.0
3023,0.6,2.6
3326,0.4,3.5
2491,2.5,2.2
2648,3.0,1.9
2505,1.2,1.8
3924,1.4,2.0
3933,0.2,3.2
3387,1.4,3.3
3510,0.6,1.9
2011,0.9,1.7
2116,0.2,2.6
2397,2.4,3.3
2146,2.1,4.1
3543,2.0,2.5
2941,2.7,4.9
2572,0.1,2.7
3810,2.5,2.7
2291,0.8,3.0
2957,1.1,3.8
3656,1.2,3.6
2379,1.9,2.8
2610,0.8,1.7
2246,1.9,1.0
3398,3.1,4.3
3514,2.8,1.3
2165,1.2,1.9
2393,1.7,1.5
3007,1.0,1.0
3147,3.7,4.0
2028,2.9,2.8
2479,1.2,2.0
2149,3.2,3.0
2749,1.4,1.7
3926,2.1,1.3
2823,2.4,3.7
3170,0.8,3.5
2789,2.0,1.7
2978,1.3,3.1
2003,1.5,2.9
2060,1.0,2.1
2828,1.5,2.4
2426,0.8,2.4
2018,0.8,3.1
2945,2.2,2.8
2967,1.8,2.8
2873,3.2,4.7
3057,1.9,2.5
2986,1.7,0.9
3341,2.9,3.0
3255,4.3,1.4
3156,1.6,3.0
3399,2.9,2.6
2269,1.9,2.4
3706,1.4,2.8
2647,0.9,1.9
2368,3.2,0.6
2155,1.4,1.8
3495,1.4,3.7
3831,1.6,4.0
3288,1.0,3.5
3065,0.9,3.8
2077,2.2,1.7
2228,2.6,2.9
2457,1.5,1.5
2503,2.8,3.1
3553,3.3,2.5
2695,0.9,1.7
2167,0.2,2.6
3019,0.7,2.6
2641,1.4,3.3
2877,1.1,1.9
3878,2.1,1.7
2812,2.0,4.9
2929,1.8,1.4
3871,1.7,2.1
2062,2.4,3.0
3596,1.5,2.0
2655,2.1,1.4
3744,1.6,2.3
2701,0.8,2.6
3035,0.9,3.7
2350,0.7,3.3
2473,1.8,2.5
3336,1.9,0.8
2893,0.8,2.6
3694,2.5,2.0
2182,-0.1,2.8
3837,3.2,4.7
3990,2.2,3.3
3635,0.1,3.3
3537,2.3,3.4
3617,1.8,3.2
3935,2.3,2.1
2233,0.5,1.2
3773,1.6,3.1
2461,0.5,4.9
2363,2.1,0.2
3333,1.1,2.3
2504,1.1,2.6
3278,1.6,4.0
3599,2.5,3.1
2961,1.3,1.8
3189,1.3,2.4
2843,2.4,3.5
2436,2.5,2.5
2380,2.1,3.7
2195,2.8,4.0
3172,2.5,3.0
2340,2.5,2.8
3963,0.4,3.5
3281,1.5,3.4
3822,2.1,4.5
2047,0.7,2.1
3378,1.1,3.8
3715,0.4,2.0
3043,2.5,2.8
3309,0.6,3.2
