,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.995,0.9,0.9,0.9597989949748744,0.005025125628140704,0.9547738693467337,0.9597989949748744,"[5.0, 5.0]",300.0,0.5,individualized,improvement,9,,0.9587939698492463,10.879396984924623
1,1.0,0.9,0.9,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,9,,0.992,0.6723044999999999
2,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,9,,0.9950000000000001,0.6802770000000001
3,0.985,0.9,0.9,0.9796954314720813,0.005076142131979695,0.9796954314720813,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,9,,0.9796954314720813,10.812182741116752
4,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,9,,0.999,0.6940815
5,1.0,0.9,0.9,0.975,0.0,0.975,0.975,"[5.0, 5.0]",300.0,0.5,individualized,improvement,0,,0.975,10.6
6,1.0,0.9,0.9,0.02,0.02,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,0,,0.942,0.6163395
7,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,0,,0.931,0.614283
8,0.995,0.9,0.9,0.9698492462311558,0.010050251256281407,0.9698492462311558,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,0,,0.9688442211055275,10.753768844221106
9,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,0,,0.9359999999999999,0.6100835
10,1.0,0.9,0.9,0.955,0.0,0.955,0.955,"[5.0, 5.0]",300.0,0.5,individualized,improvement,7,,0.9570000000000001,10.775
11,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,7,,0.625,0.09565149999999999
12,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,7,,0.62,0.094026
13,1.0,0.9,0.9,0.965,0.005,0.965,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,7,,0.9629999999999999,10.8
14,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,7,,0.613,0.09766950000000002
15,1.0,0.9,0.9,0.96,0.0,0.96,0.96,"[5.0, 5.0]",300.0,0.5,individualized,improvement,6,,0.96,10.275
16,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,6,,0.716,0.2286105
17,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,6,,0.74,0.21277
18,1.0,0.9,0.9,0.985,0.0,0.985,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,6,,0.984,10.6
19,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,6,,0.7310000000000001,0.21761650000000002
20,1.0,0.9,0.9,0.975,0.005,0.98,0.98,"[5.0, 5.0]",300.0,0.5,individualized,improvement,1,,0.978,10.875
21,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,1,,0.994,0.7280865
22,1.0,0.9,0.9,0.01,0.01,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,1,,1.0,0.6866140000000002
23,0.995,0.9,0.9,0.9447236180904522,0.0,0.9447236180904522,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,1,,0.9417085427135679,10.201005025125628
24,1.0,0.9,0.9,0.015,0.015,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,subpopulation,acceptance,1,,0.998,0.6980510000000001
25,1.0,0.9,0.9,0.975,0.0,0.975,0.975,"[5.0, 5.0]",300.0,0.5,individualized,improvement,8,,0.977,10.575
26,1.0,0.9,0.9,0.0,0.0,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,acceptance,8,,0.42400000000000004,0.0967445
27,1.0,0.9,0.9,0.005,0.005,1.0,,"[5.0, 5.0, 0.0001, 0.01, 0.1]",300.0,0.5,individualized,counterfactual,8,,0.43000000000000005,0.0975
28,0.99,0.9,0.9,0.9747474747474747,0.0,0.9747474747474747,,"[5.0, 5.0]",300.0,0.5,subpopulation,improvement,8,,0.9747474747474747,10.631313131313131
