,years_experience,degree,nr_commits,nr_languages,nr_stars
2030,0.0,0.0,815.0,0.0,9.0
3650,0.0,0.0,824.0,0.0,7.0
3321,0.0,0.0,826.0,0.0,8.0
3443,0.0,0.0,833.0,0.0,9.0
2344,0.0,0.0,823.0,0.0,8.0
3741,0.0,0.0,846.0,0.0,5.0
3038,0.0,0.0,815.0,0.0,3.0
2942,0.0,0.0,849.0,0.0,8.0
2913,0.0,0.0,833.0,0.0,6.0
2300,0.0,0.0,815.0,0.0,9.0
3331,0.0,0.0,813.0,0.0,7.0
3372,0.0,0.0,845.0,0.0,1.0
2509,0.0,0.0,831.0,0.0,1.0
3521,0.0,0.0,825.0,0.0,8.0
3456,0.0,0.0,837.0,0.0,4.0
3461,0.0,0.0,851.0,0.0,5.0
3090,0.0,0.0,847.0,0.0,0.0
3669,0.0,0.0,843.0,0.0,5.0
3601,0.0,0.0,833.0,0.0,7.0
2607,0.0,0.0,846.0,0.0,6.0
3345,0.0,0.0,830.0,0.0,9.0
3936,0.0,0.0,845.0,0.0,9.0
3091,0.0,0.0,845.0,0.0,9.0
2338,0.0,0.0,836.0,0.0,9.0
2282,0.0,0.0,2831.0,0.0,8.0
3913,0.0,0.0,830.0,0.0,7.0
2411,0.0,0.0,835.0,0.0,1.0
3361,0.0,0.0,825.0,0.0,2.0
3543,0.0,0.0,823.0,0.0,5.0
2048,0.0,0.0,837.0,0.0,9.0
2023,0.0,0.0,835.0,0.0,6.0
2840,0.0,0.0,836.0,0.0,2.0
2026,0.0,0.0,1819.0,0.0,10.0
3205,0.0,0.0,839.0,0.0,8.0
2621,0.0,0.0,836.0,0.0,9.0
3163,0.0,0.0,829.0,0.0,10.0
3896,0.0,0.0,839.0,0.0,7.0
3779,0.0,0.0,826.0,0.0,6.0
2485,0.0,0.0,830.0,0.0,3.0
3213,0.0,0.0,844.0,0.0,3.0
2385,0.0,0.0,833.0,0.0,6.0
3451,0.0,0.0,843.0,0.0,10.0
3117,0.0,0.0,835.0,0.0,8.0
2807,0.0,0.0,1827.0,0.0,6.0
3053,0.0,0.0,822.0,0.0,5.0
3577,0.0,0.0,846.0,0.0,9.0
3099,0.0,0.0,834.0,0.0,5.0
3454,0.0,0.0,830.0,0.0,6.0
3826,0.0,0.0,832.0,0.0,8.0
3791,0.0,0.0,823.0,0.0,9.0
3572,0.0,0.0,846.0,0.0,5.0
3243,0.0,0.0,822.0,0.0,5.0
2470,0.0,0.0,0.0,0.0,5.0
3613,0.0,0.0,821.0,0.0,4.0
3707,0.0,0.0,848.0,0.0,8.0
2857,0.0,0.0,813.0,0.0,9.0
2898,0.0,0.0,837.0,0.0,6.0
2381,0.0,0.0,818.0,0.0,9.0
3095,0.0,0.0,817.0,0.0,4.0
2606,0.0,0.0,849.0,0.0,8.0
3656,0.0,0.0,1831.0,0.0,4.0
2367,0.0,0.0,827.0,0.0,5.0
3637,0.0,0.0,821.0,0.0,7.0
3886,0.0,0.0,826.0,0.0,2.0
3350,0.0,0.0,824.0,0.0,0.0
2133,0.0,0.0,1824.0,0.0,8.0
3042,0.0,0.0,822.0,0.0,0.0
2397,0.0,0.0,818.0,0.0,7.0
3564,0.0,0.0,841.0,0.0,3.0
3086,0.0,0.0,840.0,0.0,7.0
3534,0.0,0.0,809.0,0.0,3.0
3353,0.0,0.0,1830.0,0.0,7.0
3594,0.0,0.0,826.0,0.0,4.0
2574,0.0,0.0,844.0,0.0,3.0
2754,0.0,0.0,819.0,0.0,8.0
2222,0.0,0.0,842.0,0.0,4.0
3571,0.0,0.0,1825.0,0.0,7.0
3606,0.0,0.0,818.0,0.0,9.0
2859,0.0,0.0,818.0,0.0,6.0
2211,0.0,0.0,841.0,0.0,5.0
2276,0.0,0.0,1823.0,0.0,7.0
3157,0.0,0.0,824.0,0.0,9.0
3278,0.0,0.0,845.0,0.0,6.0
3194,0.0,0.0,849.0,0.0,6.0
3301,0.0,0.0,829.0,0.0,4.0
3212,0.0,0.0,833.0,0.0,6.0
2906,0.0,0.0,837.0,0.0,7.0
2417,0.0,0.0,827.0,0.0,7.0
3241,0.0,0.0,1830.0,0.0,5.0
3848,0.0,0.0,826.0,0.0,8.0
2285,0.0,0.0,832.0,0.0,5.0
3421,0.0,0.0,827.0,0.0,8.0
3312,0.0,0.0,1838.0,0.0,2.0
2402,0.0,0.0,822.0,0.0,7.0
3710,0.0,0.0,829.0,0.0,9.0
3642,0.0,0.0,1827.0,0.0,2.0
3859,0.0,0.0,829.0,0.0,10.0
2916,0.0,0.0,833.0,0.0,8.0
3542,0.0,0.0,829.0,0.0,7.0
3096,0.0,0.0,837.0,0.0,7.0
2842,0.0,0.0,832.0,0.0,8.0
3724,0.0,0.0,843.0,0.0,5.0
2677,0.0,0.0,823.0,0.0,5.0
3147,0.0,0.0,814.0,0.0,8.0
3386,0.0,0.0,812.0,0.0,8.0
2265,0.0,0.0,818.0,0.0,5.0
2052,0.0,0.0,1822.0,0.0,8.0
3017,0.0,0.0,823.0,0.0,6.0
3861,0.0,0.0,1826.0,0.0,5.0
2220,0.0,0.0,824.0,0.0,7.0
3391,0.0,0.0,847.0,0.0,7.0
3264,0.0,0.0,841.0,0.0,5.0
2277,0.0,0.0,1833.0,0.0,1.0
3922,0.0,0.0,818.0,0.0,5.0
3806,0.0,0.0,812.0,0.0,7.0
3360,0.0,0.0,2833.0,0.0,2.0
2955,0.0,0.0,830.0,0.0,7.0
2425,0.0,0.0,1828.0,0.0,0.0
2116,0.0,0.0,830.0,0.0,10.0
2487,0.0,0.0,828.0,0.0,5.0
2291,0.0,0.0,835.0,0.0,5.0
2195,0.0,0.0,814.0,0.0,2.0
2598,0.0,0.0,835.0,0.0,7.0
2603,0.0,0.0,849.0,0.0,5.0
3575,0.0,0.0,826.0,0.0,10.0
3903,0.0,0.0,847.0,0.0,9.0
2904,0.0,0.0,812.0,0.0,9.0
3493,0.0,0.0,833.0,0.0,4.0
2315,0.0,0.0,849.0,0.0,4.0
3750,0.0,0.0,821.0,0.0,9.0
2478,0.0,0.0,821.0,0.0,5.0
2010,0.0,0.0,1826.0,0.0,3.0
2214,0.0,0.0,850.0,0.0,4.0
3842,0.0,0.0,827.0,0.0,5.0
3446,0.0,0.0,835.0,0.0,3.0
3630,0.0,0.0,814.0,0.0,8.0
2774,0.0,0.0,0.0,0.0,9.0
2200,0.0,0.0,818.0,0.0,4.0
3555,0.0,0.0,829.0,0.0,0.0
2497,0.0,0.0,823.0,0.0,10.0
2712,0.0,0.0,824.0,0.0,1.0
3186,0.0,0.0,840.0,0.0,9.0
3423,0.0,0.0,837.0,0.0,7.0
2725,0.0,0.0,848.0,0.0,2.0
2915,0.0,0.0,841.0,0.0,10.0
3438,0.0,0.0,817.0,0.0,7.0
2732,0.0,0.0,825.0,0.0,7.0
2844,0.0,0.0,830.0,0.0,8.0
3260,0.0,0.0,833.0,0.0,5.0
2008,0.0,0.0,840.0,0.0,5.0
