,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-1.231731,-0.11231275,-0.6046062,0.7853621,-1.0622613,0.03544389
2001,0.92921954,-0.009820989,0.9754119,0.1527934,-1.1345892,0.01708085
2002,-1.288842,-0.020151263,0.15445487,0.53279245,-2.0888758,-0.062478866
2003,-0.25470498,0.052805264,-0.026012769,0.1335057,-0.5949847,-0.1456519
2004,0.40525737,0.008640986,-1.1761936,0.042798996,0.4848453,-0.19399785
2005,-0.21578294,0.044911314,-0.35097966,0.09447634,-0.8945271,-0.0019974834
2006,-0.20468475,0.07240767,-1.7879255,0.6238047,-2.462236,0.19196376
2007,1.3618497,-0.19691285,-1.8445853,0.8770218,1.0388986,0.0059382278
2008,0.74443275,-0.04261639,0.48934302,0.22246158,0.49597198,-0.22138642
2009,-2.6830711,0.045064237,1.1953032,0.64897084,-1.3491805,-0.15869103
2010,1.5414325,0.0259731,0.22243685,0.67428744,1.4358308,-0.118243
2011,-1.0728655,-0.0797882,-1.279872,0.37240994,0.055937506,-0.0063642897
2012,-0.33066258,-0.10969539,-1.2385387,0.5204439,-0.32272035,0.033121984
2013,0.032519087,-0.25673223,-2.0172834,0.69173026,0.5553631,0.07450511
2014,0.06984228,0.036108922,3.0367398,0.5394093,0.03920038,-0.23797624
2015,1.5372202,-0.122601084,0.6431875,0.20256662,1.7673059,0.08168669
2016,-0.39874914,-0.028263012,-0.7884536,0.76315737,0.3570534,-0.024312219
2017,0.1965328,0.06731089,0.4352953,0.40837657,0.49205685,-0.0029959846
2018,1.0745834,-0.028285561,-0.028313883,0.16852105,0.34362558,0.072426006
2019,0.48680428,0.08230426,1.3522304,0.8061644,-1.2579,0.08934742
2020,-1.5647979,0.07359539,-1.1286553,0.6972678,-0.35871553,-0.06838474
2021,-0.063408755,0.08696902,-0.9755253,0.80072737,0.24558254,-0.054560643
2022,0.65500295,-0.23708549,0.9913243,0.2758299,-0.7706921,0.014598528
2023,-0.24127749,0.054022916,-0.6268847,0.4205507,0.80250436,0.07185917
2024,0.7002667,-0.02357827,0.07112349,0.08422685,-0.081750914,-0.025256932
2025,-0.54133785,0.10138734,-1.9927286,0.56579137,-0.7490569,0.094563864
2026,-1.8503461,0.109655954,0.7583102,0.008406997,0.8428907,0.017757183
2027,0.2363617,-0.07150257,-0.34332463,0.66691744,0.6883671,-0.12122935
2028,-0.27348658,0.09151267,2.1849282,0.46137965,-1.4472951,-0.07602834
2029,-1.2941879,0.23045631,-2.0785213,0.49932408,0.11056325,-0.11647236
2030,0.63810694,0.013554185,0.5723045,0.12495744,-0.8730642,-0.16419192
2031,-0.7564244,-0.034882482,-1.7828584,0.4519862,0.034085736,-0.058633614
2032,-0.50824827,0.21143568,0.5999822,0.7360306,1.263879,-0.09213145
2033,0.9167073,0.14422391,0.1303093,0.6185515,-0.55746716,0.011075356
2034,-1.0562911,-0.032765638,-2.1623986,0.96497464,-0.4402554,0.041598503
2035,1.1366279,0.002147206,-0.21890953,0.08252025,-1.0021341,0.03007167
