,years_experience,degree
3814,3.0,1.0
2298,0.0,1.0
2178,1.0,1.0
3906,1.0,1.0
2052,0.0,1.0
3574,1.0,2.0
3738,0.0,1.0
2937,0.0,2.0
3378,0.0,2.0
3963,1.0,1.0
2651,0.0,1.0
2980,0.0,2.0
2788,0.0,2.0
2806,1.0,1.0
3883,0.0,3.0
2860,0.0,3.0
3550,1.0,1.0
3180,2.0,1.0
2597,0.0,2.0
2172,0.0,2.0
3786,0.0,2.0
2207,0.0,2.0
2602,1.0,2.0
3193,0.0,2.0
2069,1.0,0.0
3307,0.0,2.0
3829,0.0,3.0
2625,0.0,3.0
2253,0.0,1.0
3698,3.0,1.0
3502,1.0,1.0
2167,1.0,3.0
2518,2.0,0.0
2303,0.0,1.0
2141,0.0,2.0
2817,2.0,1.0
2194,1.0,1.0
2586,0.0,1.0
2066,0.0,1.0
2838,2.0,1.0
2797,1.0,1.0
2116,1.0,1.0
2570,0.0,2.0
2329,0.0,2.0
2193,0.0,2.0
3188,0.0,1.0
2718,0.0,2.0
3217,1.0,1.0
2837,1.0,2.0
3412,0.0,1.0
2619,1.0,1.0
3312,0.0,1.0
2057,1.0,1.0
2809,0.0,2.0
2462,0.0,2.0
3726,0.0,1.0
2879,1.0,1.0
2824,1.0,0.0
3278,0.0,2.0
3835,0.0,1.0
2051,0.0,2.0
2785,0.0,2.0
3432,0.0,1.0
2147,3.0,1.0
3693,2.0,0.0
3558,0.0,2.0
2088,2.0,1.0
2605,0.0,1.0
3831,0.0,1.0
2517,3.0,1.0
3556,1.0,1.0
2746,1.0,1.0
3971,0.0,1.0
2420,0.0,2.0
2475,0.0,1.0
2907,2.0,1.0
3023,0.0,2.0
2880,1.0,3.0
2309,1.0,1.0
3244,0.0,3.0
2121,2.0,1.0
2983,0.0,3.0
2254,0.0,1.0
3099,0.0,2.0
3921,1.0,1.0
3485,1.0,2.0
3795,0.0,1.0
2581,1.0,1.0
2100,0.0,2.0
2891,0.0,2.0
3544,2.0,0.0
3767,1.0,1.0
3637,1.0,2.0
3422,2.0,2.0
3327,1.0,0.0
2458,1.0,2.0
3155,2.0,1.0
2621,3.0,1.0
2733,0.0,3.0
3383,0.0,2.0
2954,0.0,2.0
3697,0.0,1.0
3055,0.0,2.0
3068,0.0,2.0
3912,0.0,1.0
2345,0.0,1.0
3892,1.0,3.0
3320,1.0,2.0
2269,1.0,1.0
2306,0.0,2.0
3153,0.0,1.0
2225,1.0,2.0
3727,0.0,3.0
2442,1.0,2.0
2875,1.0,2.0
2580,1.0,1.0
2018,0.0,2.0
2445,0.0,1.0
2758,1.0,1.0
2539,1.0,0.0
2873,0.0,2.0
3428,0.0,1.0
3075,1.0,3.0
3623,0.0,1.0
3416,1.0,1.0
2878,0.0,3.0
3216,0.0,2.0
2481,0.0,1.0
3918,0.0,1.0
2722,0.0,1.0
3037,0.0,3.0
3965,0.0,1.0
2734,1.0,1.0
2764,1.0,1.0
2861,1.0,1.0
3753,1.0,1.0
3456,1.0,1.0
2547,0.0,3.0
3231,0.0,2.0
2265,1.0,3.0
2537,1.0,0.0
3776,0.0,1.0
3342,0.0,3.0
2470,0.0,1.0
2779,1.0,3.0
2175,1.0,3.0
3135,0.0,1.0
2574,2.0,1.0
2128,0.0,1.0
3863,0.0,2.0
2738,0.0,3.0
3717,0.0,1.0
3785,0.0,3.0
2003,1.0,1.0
2703,0.0,2.0
3337,0.0,2.0
3929,1.0,2.0
2573,0.0,1.0
3812,0.0,2.0
2510,0.0,1.0
3689,0.0,2.0
2534,0.0,2.0
3843,0.0,3.0
2220,0.0,2.0
2022,2.0,1.0
3064,1.0,3.0
3358,1.0,0.0
3511,1.0,3.0
2767,0.0,2.0
3439,0.0,3.0
3816,3.0,1.0
2205,1.0,1.0
3524,0.0,1.0
2687,0.0,3.0
3977,1.0,1.0
2231,0.0,1.0
3710,0.0,2.0
2443,3.0,1.0
2707,0.0,1.0
3492,1.0,1.0
2202,3.0,1.0
3601,0.0,2.0
3823,1.0,1.0
3377,1.0,2.0
2894,0.0,2.0
3605,0.0,1.0
3838,0.0,1.0
3159,0.0,2.0
2604,0.0,2.0
3869,0.0,2.0
2804,0.0,3.0
3382,1.0,1.0
3323,1.0,2.0
2940,0.0,2.0
3430,1.0,1.0
2681,1.0,1.0
2036,0.0,2.0
2622,1.0,1.0
2896,2.0,1.0
2643,0.0,1.0
