,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,3.0,0.60261536,3.0,8.0,8.0
2001,3.0,2.0,0.004371524,8.0,2.0,3.0
2002,4.0,1.0,0.26272023,6.0,1.0,6.0
2003,4.0,2.0,0.14572847,4.0,5.0,3.0
2004,7.0,2.0,0.071156025,4.0,1.0,6.0
2005,3.0,0.0,0.7361858,6.0,4.0,7.0
2006,2.0,2.0,0.31688404,8.0,2.0,3.0
2007,0.0,1.0,0.5498173,4.0,7.0,6.0
2008,1.0,0.0,0.7711475,5.0,3.0,3.0
2009,5.0,1.0,0.07056141,4.0,8.0,5.0
2010,3.0,0.0,0.29931986,3.0,2.0,3.0
2011,4.0,2.0,0.7152811,3.0,2.0,3.0
2012,6.0,3.0,0.70562816,1.0,3.0,5.0
2013,4.0,2.0,0.20411384,2.0,6.0,1.0
2014,2.0,3.0,0.35947967,4.0,3.0,7.0
2015,5.0,0.0,0.65972877,3.0,5.0,4.0
2016,2.0,0.0,0.74796665,1.0,0.0,3.0
2017,0.0,0.0,0.8247696,2.0,10.0,12.0
2018,0.0,1.0,0.49408853,1.0,0.0,3.0
2019,6.0,0.0,0.40770292,5.0,8.0,1.0
2020,2.0,0.0,0.05058062,7.0,3.0,0.0
2021,6.0,2.0,0.40497303,2.0,0.0,4.0
2022,4.0,0.0,0.26160634,6.0,0.0,3.0
2023,1.0,3.0,0.66172564,3.0,2.0,6.0
2024,0.0,0.0,0.7127819,3.0,3.0,1.0
2025,3.0,0.0,0.048800826,8.0,5.0,1.0
2026,4.0,2.0,0.15405214,6.0,6.0,7.0
2027,1.0,0.0,0.456128,2.0,2.0,9.0
2028,1.0,2.0,0.8048737,6.0,5.0,3.0
2029,5.0,1.0,0.311131,2.0,3.0,3.0
2030,2.0,0.0,0.4913895,7.0,2.0,6.0
2031,5.0,0.0,0.5710113,7.0,6.0,5.0
2032,7.0,0.0,0.20672452,5.0,0.0,1.0
2033,3.0,1.0,0.059030294,6.0,8.0,5.0
2034,6.0,1.0,0.70863783,6.0,3.0,0.0
2035,5.0,0.0,0.75914645,3.0,3.0,7.0
2036,1.0,1.0,0.89206505,3.0,5.0,6.0
2037,3.0,1.0,0.46460176,3.0,7.0,4.0
2038,2.0,0.0,0.42311502,8.0,7.0,7.0
2039,1.0,3.0,0.31857622,3.0,3.0,8.0
2040,3.0,1.0,0.70099664,1.0,8.0,3.0
2041,8.0,2.0,0.682505,6.0,8.0,8.0
2042,2.0,0.0,0.075647235,5.0,3.0,7.0
2043,3.0,0.0,0.34029615,4.0,9.0,4.0
2044,2.0,2.0,0.9745331,4.0,1.0,3.0
2045,5.0,2.0,0.7504108,5.0,1.0,3.0
2046,3.0,2.0,0.6071023,1.0,16.0,1.0
2047,3.0,2.0,0.010659456,6.0,10.0,3.0
2048,6.0,0.0,0.24064946,3.0,10.0,3.0
2049,3.0,2.0,0.3933679,4.0,8.0,1.0
2050,2.0,0.0,0.01054585,5.0,2.0,3.0
2051,3.0,2.0,0.34932184,4.0,3.0,5.0
2052,2.0,0.0,0.6145507,1.0,2.0,0.0
2053,1.0,0.0,0.47762728,4.0,7.0,5.0
2054,0.0,1.0,0.93075514,4.0,1.0,7.0
2055,3.0,1.0,0.15964139,7.0,5.0,1.0
2056,8.0,0.0,0.49306512,2.0,1.0,5.0
2057,2.0,2.0,0.020878196,3.0,0.0,3.0
2058,4.0,2.0,0.6791514,3.0,5.0,2.0
2059,0.0,2.0,0.7766658,4.0,2.0,3.0
2060,2.0,2.0,0.913898,4.0,3.0,3.0
2061,1.0,0.0,0.6809404,5.0,9.0,3.0
2062,1.0,2.0,0.6807866,1.0,3.0,7.0
2063,1.0,0.0,0.4078561,5.0,3.0,4.0
2064,2.0,2.0,0.64628196,5.0,4.0,0.0
2065,3.0,1.0,0.61500907,3.0,1.0,4.0
2066,3.0,2.0,0.0064555407,0.0,7.0,5.0
2067,6.0,1.0,0.44936168,7.0,3.0,5.0
2068,5.0,2.0,0.20068884,2.0,7.0,5.0
