,years_experience,degree
3005,0.0,1.0
2588,0.0,3.0
3182,1.0,0.0
2150,0.0,2.0
2948,2.0,0.0
3137,0.0,2.0
2637,1.0,1.0
3959,2.0,1.0
3497,0.0,2.0
3358,0.0,1.0
2941,1.0,0.0
2967,0.0,2.0
2594,3.0,0.0
2202,0.0,3.0
3909,0.0,1.0
2008,0.0,1.0
2344,0.0,3.0
3730,0.0,1.0
3387,0.0,2.0
3658,0.0,1.0
3643,0.0,1.0
3368,0.0,1.0
2972,2.0,0.0
2510,0.0,1.0
3778,1.0,0.0
2206,0.0,1.0
3632,0.0,1.0
2607,0.0,1.0
3899,1.0,0.0
3192,0.0,3.0
2886,1.0,0.0
2284,0.0,3.0
2042,2.0,0.0
2704,2.0,0.0
2644,0.0,1.0
3973,1.0,0.0
2697,1.0,0.0
3802,0.0,2.0
3242,0.0,1.0
2494,1.0,1.0
2122,3.0,0.0
3235,1.0,0.0
2461,2.0,0.0
2994,0.0,3.0
2158,0.0,1.0
3052,0.0,3.0
3915,0.0,1.0
3303,0.0,1.0
3060,1.0,1.0
2831,0.0,3.0
3489,0.0,3.0
3261,0.0,3.0
3742,1.0,1.0
2699,1.0,1.0
3237,2.0,0.0
2173,0.0,1.0
3978,0.0,2.0
2321,0.0,1.0
3546,0.0,3.0
2902,0.0,2.0
2181,0.0,1.0
3452,1.0,2.0
3992,2.0,0.0
3876,0.0,3.0
3118,0.0,2.0
2566,1.0,0.0
3656,0.0,1.0
2711,1.0,0.0
3943,0.0,1.0
3993,0.0,1.0
3055,1.0,1.0
3812,1.0,0.0
3614,1.0,1.0
3458,0.0,1.0
2030,0.0,2.0
2198,0.0,2.0
2801,1.0,0.0
3290,0.0,3.0
3234,1.0,1.0
3775,2.0,0.0
2775,1.0,1.0
2330,0.0,1.0
3940,0.0,2.0
3053,1.0,1.0
2657,0.0,1.0
2478,2.0,0.0
3461,0.0,3.0
3125,1.0,1.0
3664,2.0,0.0
3248,0.0,1.0
2009,2.0,0.0
3194,0.0,1.0
2190,0.0,1.0
3918,0.0,3.0
2347,1.0,1.0
3000,2.0,1.0
3788,2.0,0.0
2220,1.0,1.0
3680,0.0,3.0
2242,0.0,2.0
3123,0.0,1.0
2113,0.0,2.0
3920,0.0,1.0
3057,0.0,1.0
3014,0.0,1.0
3543,0.0,1.0
3464,0.0,3.0
2632,1.0,1.0
2835,0.0,3.0
2276,0.0,3.0
3072,3.0,0.0
3272,1.0,1.0
3786,1.0,2.0
2765,3.0,0.0
2460,0.0,2.0
2211,1.0,1.0
3130,0.0,2.0
2196,0.0,3.0
2388,0.0,1.0
2620,0.0,2.0
2871,0.0,3.0
2808,2.0,0.0
3826,0.0,3.0
3354,2.0,1.0
2429,0.0,1.0
3941,0.0,1.0
3970,1.0,0.0
3916,1.0,0.0
3797,0.0,3.0
3337,1.0,1.0
2227,1.0,0.0
3488,0.0,1.0
3356,0.0,1.0
3586,0.0,2.0
3024,0.0,1.0
3375,3.0,0.0
3195,0.0,2.0
3025,0.0,1.0
3597,0.0,1.0
2766,0.0,3.0
2640,1.0,0.0
3514,0.0,2.0
2167,0.0,1.0
3265,0.0,3.0
3949,0.0,2.0
3042,1.0,1.0
3297,1.0,0.0
3317,1.0,2.0
3351,1.0,1.0
3750,0.0,1.0
2392,0.0,2.0
2718,0.0,3.0
2076,1.0,0.0
3718,1.0,1.0
2327,0.0,1.0
2599,0.0,3.0
3631,0.0,3.0
2971,1.0,1.0
2208,1.0,0.0
3785,0.0,1.0
2760,0.0,2.0
3677,0.0,1.0
3231,1.0,2.0
2420,1.0,1.0
2714,0.0,3.0
2789,0.0,2.0
2676,2.0,0.0
3417,0.0,2.0
2906,1.0,0.0
2301,3.0,0.0
2839,2.0,1.0
3401,0.0,1.0
2417,0.0,1.0
2221,2.0,0.0
2325,0.0,1.0
3837,0.0,1.0
2111,0.0,1.0
2305,0.0,3.0
2043,0.0,2.0
2526,1.0,0.0
2037,0.0,3.0
3316,0.0,2.0
2063,2.0,1.0
2506,2.0,0.0
3564,0.0,1.0
2217,0.0,2.0
3333,2.0,0.0
2553,0.0,2.0
2136,0.0,2.0
3456,1.0,1.0
3006,0.0,1.0
2935,0.0,1.0
3784,1.0,0.0
2339,1.0,1.0
3712,0.0,3.0
2551,0.0,3.0
3507,2.0,0.0
2944,0.0,1.0
2028,2.0,1.0
2957,0.0,3.0
