,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,1.0,0.75,0.75,0.7599999904632568,0.19499999284744263,0.935,0.775,"[1.0, 1.0]",300.0,0.5,individualized,improvement,0,"[[-0.022205026372218068, -0.07778369210425023, 0.9934097635105629], [-0.6132505353229066]]",0.9220000505447388,2.092
1,1.0,0.75,0.75,0.23499999940395355,0.16500000655651093,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,0,"[[-0.022205026372218068, -0.07778369210425023, 0.9934097635105629], [-0.6132505353229066]]",0.7540000081062317,2.1294999999999997
2,1.0,0.75,0.75,0.7250000238418579,0.20999999344348907,0.8,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,0,"[[-0.022205026372218068, -0.07778369210425023, 0.9934097635105629], [-0.6132505353229066]]",0.7870000004768372,1.996
3,1.0,0.75,0.75,0.20999999344348907,0.16500000655651093,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,0,"[[-0.022205026372218068, -0.07778369210425023, 0.9934097635105629], [-0.6132505353229066]]",0.7570000886917114,2.416
4,1.0,0.75,0.75,0.7799999713897705,0.1850000023841858,0.94,0.815,"[1.0, 1.0]",300.0,0.5,individualized,improvement,1,"[[-0.06965162963844754, -0.013180379728251231, 0.9956892414484805], [-0.6409746151649528]]",0.9239999651908875,2.1294999999999997
5,1.0,0.75,0.75,0.27000001072883606,0.20499999821186066,0.995,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,1,"[[-0.06965162963844754, -0.013180379728251231, 0.9956892414484805], [-0.6409746151649528]]",0.5559999942779541,2.1830000000000003
6,1.0,0.75,0.75,0.6850000023841858,0.18000000715255737,0.68,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,1,"[[-0.06965162963844754, -0.013180379728251231, 0.9956892414484805], [-0.6409746151649528]]",0.6809999942779541,1.8235
7,1.0,0.75,0.75,0.2549999952316284,0.2150000035762787,0.92,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,1,"[[-0.06965162963844754, -0.013180379728251231, 0.9956892414484805], [-0.6409746151649528]]",0.5230000019073486,2.088
8,1.0,0.75,0.75,0.75,0.11999999731779099,0.945,0.77,"[1.0, 1.0]",300.0,0.5,individualized,improvement,2,"[[0.1354566384980338, 0.013312819806883458, 0.8492531017182221], [-0.4360118397597072]]",0.9459999799728394,2.1660000000000004
9,1.0,0.75,0.75,0.20999999344348907,0.12999999523162842,1.0,,"[1.0, 1.0, 1.0]",300.0,0.5,individualized,acceptance,2,"[[0.1354566384980338, 0.013312819806883458, 0.8492531017182221], [-0.4360118397597072]]",0.75,2.477
10,1.0,0.75,0.75,0.7350000143051147,0.19499999284744263,0.81,,"[1.0, 1.0]",300.0,0.5,subpopulation,improvement,2,"[[0.1354566384980338, 0.013312819806883458, 0.8492531017182221], [-0.4360118397597072]]",0.8170000314712524,1.8995000000000002
11,1.0,0.75,0.75,0.1899999976158142,0.1599999964237213,0.89,,"[1.0, 1.0, 1.0]",300.0,0.5,subpopulation,acceptance,2,"[[0.1354566384980338, 0.013312819806883458, 0.8492531017182221], [-0.4360118397597072]]",0.659000039100647,2.2185
