,x1,x2
2606,0.7,-0.0
2113,1.1,2.6
2306,1.5,-0.0
2876,1.0,-0.0
3021,2.3,-0.0
3279,1.4,0.0
3782,2.3,1.8
2383,0.9,-0.0
3867,0.0,1.3
3459,2.1,4.1
2407,0.8,0.0
2751,4.3,-0.0
2323,1.5,0.0
3285,1.4,0.0
2479,0.8,-0.0
2135,0.6,0.0
3529,3.0,-0.0
2990,0.2,3.6
2527,3.0,0.0
3445,0.7,2.3
2266,0.7,0.0
3697,1.9,0.0
2458,0.7,0.0
2478,1.4,0.0
3393,2.6,1.5
2052,1.3,0.0
3488,0.5,0.0
2273,1.5,0.0
2671,1.1,0.0
2412,1.1,0.0
2880,1.9,2.1
3429,0.6,2.1
2501,0.6,1.3
2204,2.0,0.0
2994,0.8,0.0
3462,0.7,4.1
2964,0.8,0.0
3657,1.0,0.0
3326,0.4,2.6
2935,2.3,-0.0
2850,0.9,0.0
3770,1.6,-0.0
3911,2.3,4.2
2043,0.7,2.1
3912,0.0,1.2
3310,0.7,3.1
2557,0.7,0.7
2357,0.1,1.5
3758,1.2,-0.0
2674,0.6,0.0
3881,0.9,0.0
2989,0.9,2.6
2954,0.8,-0.0
2661,1.3,0.0
2559,1.5,-0.0
3460,1.4,2.1
3254,1.3,0.0
2270,1.2,0.0
2569,0.5,3.8
2378,0.8,-0.0
3632,1.4,0.0
2613,2.3,-0.0
2014,1.5,0.0
3907,1.5,-0.0
3923,1.6,2.1
2075,1.1,0.0
3427,0.8,-0.0
3184,2.2,-0.0
2544,1.5,0.0
2247,2.3,-0.0
2753,1.0,1.8
3787,1.1,-0.0
3493,0.2,1.3
2496,1.6,0.0
3193,0.7,-0.0
3203,0.1,2.0
3513,0.7,-0.0
2630,1.1,-0.0
2925,0.9,-0.0
2805,0.9,-0.0
2837,1.0,0.0
3027,1.3,0.0
3574,0.5,3.3
3057,1.6,-0.0
3909,1.5,-0.0
2528,1.3,0.0
2618,0.1,1.3
2324,0.9,0.0
3079,1.2,-0.0
3212,1.5,-0.0
2819,1.5,-0.0
2686,1.3,-0.0
3834,0.0,2.6
3648,0.3,0.9
2938,0.0,2.1
2210,1.0,-0.0
3401,1.4,0.0
3195,1.0,0.0
2068,2.3,-0.0
3551,1.3,0.9
3244,1.5,-0.0
3799,0.8,1.3
2487,1.0,2.1
3004,1.4,-0.0
3841,0.2,1.5
3358,0.9,2.8
3449,2.0,0.0
2248,1.1,3.1
3122,2.3,1.3
3944,1.0,-0.0
3980,1.9,-0.0
2302,1.8,0.0
2076,0.5,-0.0
3096,2.1,3.0
3924,1.3,0.0
2596,1.1,-0.0
3917,1.4,2.6
2983,0.4,1.3
2913,1.0,-0.0
3992,2.5,-0.0
3131,0.4,1.3
3693,1.9,0.0
3581,0.9,1.8
2923,1.4,3.1
2734,2.1,2.3
3585,0.7,0.0
2578,2.0,2.6
2219,1.7,0.0
2098,1.1,0.0
2372,1.3,-0.0
3612,0.8,-0.0
2774,1.7,0.0
3897,2.6,1.5
3984,0.2,2.1
3205,0.6,-0.0
2620,1.9,-0.0
2591,1.2,-0.0
2292,1.9,3.1
3055,1.3,2.1
2840,2.2,0.0
3137,1.0,0.0
3339,1.2,0.0
2696,1.0,0.0
2560,2.7,0.0
2038,0.9,-0.0
2546,0.7,2.6
2061,0.9,-0.0
2552,0.9,-0.0
3938,3.1,2.7
3674,0.2,2.1
3509,1.2,0.0
3528,1.7,0.0
3224,2.8,0.0
3007,2.6,0.0
2314,1.9,2.6
2608,1.0,0.0
3502,1.0,0.0
2389,0.0,3.1
2193,0.9,0.0
3170,2.5,-0.0
3477,0.8,-0.0
2500,1.9,-0.0
2096,1.6,3.1
2848,0.1,2.1
3547,1.1,-0.0
3396,1.5,-0.0
3750,1.1,0.0
2317,1.1,-0.0
3011,1.3,0.0
3796,-0.0,2.3
2742,1.4,0.0
2961,0.7,-0.0
2488,0.4,2.6
3802,1.0,-0.0
3702,1.3,0.0
2623,1.9,-0.0
3032,0.8,0.0
3534,2.0,0.0
3060,2.3,2.1
3179,0.7,2.1
2514,1.0,0.0
3435,1.0,-0.0
2079,2.4,0.0
3202,0.5,0.7
3947,2.6,2.9
3849,0.6,2.1
3869,0.7,1.4
3552,2.3,-0.0
2612,1.1,-0.0
2885,1.9,3.8
2456,2.6,0.8
3956,2.1,4.2
3119,1.4,2.8
3175,1.1,1.4
2680,0.6,0.0
2101,3.0,-0.0
3558,3.1,4.5
3906,1.6,-0.0
2873,1.5,0.0
3716,2.1,3.0
