,senior-level_skill
2520,0.0
3562,0.0
2139,0.0
2850,0.0
2834,0.0
3778,0.0
3578,0.0
2674,0.0
2867,0.0
3946,0.0
2241,0.0
2588,0.0
2958,0.0
3139,0.0
2330,0.0
2295,0.0
2649,0.0
3811,0.0
3535,0.0
2980,0.0
3685,0.0
2129,0.0
2923,0.0
3137,0.0
3523,0.0
3172,0.0
2476,0.0
2243,0.0
3677,0.0
2813,0.0
3839,0.0
2085,0.0
3568,0.0
3364,0.0
3092,0.0
3204,0.0
2380,0.0
2480,0.0
3925,0.0
3384,0.0
3492,0.0
3397,0.0
2535,0.0
2962,0.0
3334,0.0
3313,0.0
2909,0.0
3337,0.0
3289,0.0
2146,0.0
2954,0.0
2503,0.0
3113,0.0
3301,0.0
3604,0.0
3343,0.0
3357,0.0
3264,0.0
2941,0.0
3225,0.0
2610,0.0
3626,0.0
2041,0.0
2131,0.0
2079,0.0
2874,0.0
2886,0.0
2189,0.0
3072,0.0
3460,0.0
3229,0.0
2368,0.0
3168,0.0
2900,0.0
3347,0.0
3723,0.0
3890,0.0
3759,0.0
3706,0.0
2690,0.0
2229,0.0
3346,0.0
2538,0.0
3971,0.0
3956,0.0
3223,0.0
3369,0.0
2966,0.0
3329,0.0
3767,0.0
3503,0.0
2664,0.0
2903,0.0
2734,0.0
3815,0.0
3711,0.0
2017,0.0
3783,0.0
2754,0.0
3959,0.0
2668,0.0
2281,0.0
3485,0.0
3809,1.0
3702,0.0
3086,0.0
3746,0.0
3142,0.0
3953,0.0
2827,0.0
2161,0.0
3978,0.0
2326,0.0
3755,0.0
3708,0.0
3489,0.0
3512,0.0
3992,0.0
2466,0.0
3699,0.0
2927,0.0
3228,0.0
2522,0.0
2648,0.0
3857,0.0
3605,0.0
3850,0.0
3123,0.0
3852,0.0
3350,0.0
2449,0.0
2197,0.0
2660,0.0
3475,0.0
3269,0.0
3988,0.0
2463,0.0
3100,0.0
3972,0.0
2655,0.0
2969,0.0
3701,0.0
2778,0.0
3421,0.0
2802,0.0
2531,0.0
2540,0.0
2533,0.0
2166,0.0
3124,0.0
2204,0.0
2745,0.0
3469,0.0
3556,0.0
2314,0.0
3109,0.0
3694,0.0
3477,0.0
2084,0.0
2420,0.0
3116,0.0
2931,0.0
2950,0.0
2572,0.0
3545,0.0
3156,0.0
2190,0.0
2392,0.0
3575,0.0
2038,0.0
2021,0.0
2672,0.0
3415,0.0
3181,0.0
3349,0.0
3921,0.0
3646,0.0
3411,0.0
3689,0.0
2713,0.0
2670,0.0
2552,0.0
3426,0.0
3797,0.0
3457,0.0
3660,0.0
2774,0.0
2678,0.0
2852,0.0
2052,0.0
2426,0.0
3175,0.0
2620,0.0
3047,0.0
3607,0.0
3965,0.0
2472,0.0
3266,0.0
3912,0.0
3202,0.0
