,y
3337,0.0
2526,0.0
3497,0.0
2095,0.0
3925,0.0
3915,1.0
3857,0.0
3683,0.0
3842,0.0
3284,0.0
3735,0.0
2274,1.0
3294,1.0
2442,0.0
2211,0.0
2638,0.0
3018,0.0
3239,0.0
3637,0.0
2365,1.0
3002,0.0
2647,0.0
3977,0.0
3068,0.0
3182,0.0
2064,0.0
2269,0.0
2113,1.0
2778,0.0
3815,0.0
3801,0.0
3164,0.0
3205,0.0
3544,0.0
3055,0.0
3922,0.0
2392,0.0
3932,0.0
3703,0.0
3194,0.0
3850,0.0
3079,0.0
3023,0.0
3234,0.0
2283,1.0
3656,1.0
3495,0.0
2114,0.0
2947,0.0
3508,0.0
2882,0.0
2988,0.0
2796,0.0
3805,0.0
3431,0.0
3378,0.0
3796,0.0
2015,1.0
3926,0.0
3868,0.0
3105,0.0
2452,0.0
2181,1.0
2914,0.0
2713,1.0
3668,0.0
2288,0.0
2173,0.0
2160,0.0
2610,0.0
2600,0.0
2834,0.0
3899,0.0
2066,0.0
3344,0.0
3417,0.0
2329,0.0
3265,0.0
3724,0.0
3481,0.0
3477,0.0
2143,1.0
3310,0.0
3279,1.0
2518,0.0
2267,0.0
2362,0.0
3129,0.0
2185,0.0
2138,0.0
3327,0.0
3348,0.0
2520,0.0
3409,0.0
2516,0.0
3433,0.0
3428,0.0
2389,0.0
3807,0.0
3390,0.0
2232,0.0
3289,0.0
2936,0.0
2848,0.0
2575,0.0
3033,1.0
3244,0.0
3557,0.0
3395,1.0
2711,0.0
2417,0.0
3081,0.0
3270,0.0
3783,0.0
2762,0.0
2596,0.0
2534,0.0
3645,1.0
3527,0.0
3967,0.0
3646,0.0
2765,0.0
3144,0.0
3620,0.0
3003,0.0
3613,0.0
3078,0.0
2398,0.0
2701,0.0
2901,1.0
2296,0.0
3909,0.0
2122,0.0
3543,1.0
3640,0.0
3207,0.0
3173,0.0
2282,0.0
3617,0.0
3201,1.0
3011,0.0
3136,0.0
3474,0.0
2456,0.0
3064,0.0
2377,0.0
2354,0.0
2455,0.0
3548,0.0
2489,0.0
2347,0.0
3621,0.0
2356,0.0
3118,1.0
3788,0.0
2300,0.0
3756,0.0
2861,0.0
2524,0.0
2959,1.0
3332,0.0
3412,0.0
3034,0.0
3339,0.0
2626,0.0
2718,0.0
3340,0.0
3336,0.0
3895,0.0
3358,0.0
2427,1.0
2968,0.0
3969,0.0
2849,0.0
3819,0.0
2666,0.0
2390,0.0
3929,0.0
2208,0.0
3936,0.0
3069,0.0
2639,0.0
3438,1.0
3809,0.0
2696,0.0
3406,0.0
3266,0.0
2116,0.0
2775,0.0
3107,0.0
3434,0.0
2714,0.0
3750,0.0
2835,1.0
2363,0.0
2309,0.0
2399,0.0
3501,0.0
2965,0.0
2649,0.0
