,x1,x2
2966,2.2,3.6
3805,0.1,2.3
3863,0.0,1.0
2767,1.3,0.8
3990,0.1,2.0
2000,2.0,0.8
3425,1.2,3.1
2609,2.5,3.9
2886,1.8,2.5
2064,1.5,0.3
3661,1.2,4.0
3371,1.9,2.4
3706,1.4,1.0
2272,0.4,-0.0
3015,1.4,2.6
2273,1.4,0.9
3007,0.6,0.5
3894,1.0,1.0
2711,1.4,1.9
3429,0.9,1.8
3434,0.5,2.5
2971,0.5,0.9
2316,2.0,1.8
3233,0.5,1.0
2763,1.5,4.5
3505,1.4,2.0
3433,0.4,2.3
3430,0.7,2.0
3112,0.8,2.3
3735,2.0,0.0
2426,1.1,2.4
2665,0.9,4.6
3023,0.2,2.8
3892,2.2,1.5
2623,1.9,2.6
2216,-0.0,2.2
3463,1.0,1.3
2228,1.3,3.7
2842,0.4,1.3
3237,0.6,2.6
3489,2.2,1.8
3122,0.7,0.8
2122,0.9,2.6
3271,1.5,2.1
3936,1.8,1.8
3608,0.5,0.7
3021,0.4,4.5
2854,1.6,2.6
3329,0.9,1.8
3055,2.9,1.5
2110,2.2,3.8
2969,2.4,1.5
3077,2.8,1.5
3370,0.2,2.0
3989,0.6,3.1
2349,1.9,3.0
3125,1.5,2.8
2034,2.7,3.3
2872,2.6,0.4
2075,1.0,3.0
3551,2.4,2.3
3205,1.4,2.3
3594,1.5,2.8
2912,1.3,2.1
3375,2.2,2.7
3769,1.0,2.0
2130,0.2,0.6
3397,0.8,1.6
3153,0.4,1.6
3905,0.1,3.3
3229,0.8,3.5
3341,0.8,1.4
3764,1.3,2.5
2939,1.0,2.8
3058,0.2,1.4
2505,0.6,2.0
2534,3.6,2.3
2709,0.9,0.5
2950,1.4,3.1
3926,1.6,3.1
3273,0.3,2.4
3777,0.5,1.9
3297,1.0,2.5
2468,1.3,2.5
3343,2.7,2.0
3477,0.4,2.1
2324,0.1,3.3
3299,0.9,1.6
3895,1.1,0.2
2317,2.1,1.8
3088,1.1,1.4
3862,0.2,0.8
3253,0.3,2.1
3789,0.7,2.3
2877,0.1,3.1
2617,0.6,1.9
2701,2.6,4.0
3062,0.8,1.4
3200,1.0,0.2
2620,0.6,2.6
3309,0.7,2.8
3772,0.9,1.3
2687,1.0,1.8
3421,0.5,1.4
3965,0.8,2.8
2769,0.2,3.6
2812,1.3,0.5
3684,0.5,2.1
3739,2.1,2.1
3873,2.6,0.7
3737,1.5,2.1
3783,0.0,4.2
3213,2.1,1.4
3466,0.8,1.4
3770,0.2,2.5
2904,2.6,1.9
2435,2.0,2.5
2967,2.6,1.8
3510,2.3,0.9
3768,1.3,3.4
3137,0.5,1.6
2673,1.3,2.9
3436,0.5,1.0
3275,0.0,0.5
3016,1.3,2.6
3523,1.9,4.1
2667,0.9,3.6
2037,1.8,1.9
3674,0.7,2.2
2599,0.8,1.8
2572,1.4,1.4
3609,1.3,1.1
3295,0.5,0.3
2685,1.3,2.1
2215,1.8,0.9
2337,1.4,3.8
3143,1.5,0.4
2987,0.9,2.1
2102,2.0,2.1
3494,1.4,2.8
3261,2.8,0.9
2241,1.9,1.4
2644,1.8,2.1
3564,1.0,0.3
2788,1.8,2.9
2439,0.9,2.4
2355,2.1,4.7
2120,2.6,3.6
3949,1.4,4.6
2264,0.7,0.8
2639,1.3,1.4
2491,2.4,1.4
2963,1.0,1.8
3454,2.5,1.2
3117,1.6,1.6
2597,0.3,2.6
3619,2.0,3.4
2888,0.7,2.6
3277,0.5,3.1
2668,0.2,2.6
2640,0.6,3.3
2462,2.5,1.4
2566,1.3,1.5
3039,1.3,1.5
2496,2.5,1.9
3359,2.3,3.1
2463,2.1,2.6
2569,2.1,0.4
2510,3.1,1.7
2025,2.1,0.0
3048,1.1,2.6
3556,1.9,0.8
2474,1.7,2.2
3814,0.1,2.3
3157,1.2,0.4
2052,1.3,2.8
3250,1.4,2.3
3867,1.3,2.5
3109,2.5,3.7
2948,1.1,2.1
2298,0.5,2.3
2096,2.5,3.2
2672,1.5,2.7
3094,0.9,1.5
3982,2.6,4.3
3512,1.1,1.3
3836,0.1,0.8
2436,2.1,2.6
2530,3.0,2.5
3199,2.3,1.4
2550,1.1,1.8
2424,2.9,2.6
2159,2.0,1.0
3472,0.9,0.1
2244,0.4,2.1
2660,1.3,0.6
2036,0.1,1.4
2745,1.9,2.2
3628,1.8,1.5
3573,0.5,1.9
