,years_experience,degree,nr_commits,nr_languages,nr_stars
2261,4.0,0.0,4044.0,5.0,12.0
2928,0.0,3.0,7.0,6.0,2.0
2880,0.0,3.0,3.0,5.0,1.0
2337,3.0,1.0,3035.0,5.0,12.0
2603,0.0,3.0,6.0,0.0,4.0
2682,0.0,3.0,7.0,1.0,15.0
3918,4.0,0.0,4048.0,4.0,13.0
2534,3.0,1.0,3035.0,7.0,14.0
3080,2.0,2.0,2021.0,8.0,15.0
2766,0.0,3.0,4.0,11.0,16.0
2596,4.0,0.0,44.0,6.0,3.0
2538,4.0,1.0,4044.0,5.0,12.0
3466,3.0,1.0,3033.0,10.0,12.0
3878,0.0,3.0,5.0,4.0,12.0
3215,0.0,3.0,4.0,4.0,19.0
2348,1.0,3.0,1017.0,13.0,11.0
2983,0.0,3.0,1.0,7.0,18.0
2828,3.0,1.0,3033.0,3.0,12.0
3952,1.0,2.0,10.0,8.0,4.0
2925,1.0,3.0,1015.0,2.0,17.0
2391,3.0,1.0,3036.0,5.0,17.0
3379,1.0,3.0,1016.0,4.0,15.0
3418,3.0,1.0,3033.0,8.0,13.0
3934,1.0,3.0,1010.0,5.0,12.0
2345,0.0,3.0,5.0,1.0,19.0
3338,0.0,3.0,9.0,8.0,12.0
2572,0.0,3.0,6.0,4.0,12.0
2764,0.0,3.0,8.0,6.0,14.0
2512,4.0,0.0,4043.0,9.0,18.0
2654,0.0,3.0,4.0,5.0,6.0
3590,1.0,3.0,1013.0,1.0,12.0
3902,2.0,2.0,2025.0,8.0,12.0
2255,1.0,3.0,1013.0,10.0,16.0
3593,0.0,3.0,1.0,3.0,15.0
2446,0.0,3.0,7.0,6.0,6.0
3187,1.0,3.0,1011.0,1.0,18.0
2543,4.0,0.0,4045.0,4.0,13.0
3584,3.0,1.0,3034.0,3.0,16.0
3633,0.0,3.0,7.0,2.0,10.0
3544,1.0,3.0,1014.0,2.0,11.0
2773,0.0,3.0,4.0,4.0,14.0
2115,1.0,2.0,15.0,1.0,2.0
3738,2.0,2.0,2025.0,6.0,17.0
3251,3.0,2.0,3036.0,3.0,19.0
2156,2.0,2.0,2028.0,6.0,14.0
3151,3.0,1.0,3035.0,7.0,15.0
3056,1.0,3.0,1012.0,1.0,13.0
3624,2.0,2.0,2021.0,3.0,15.0
3721,3.0,1.0,3036.0,3.0,14.0
2701,3.0,1.0,3032.0,3.0,11.0
2659,3.0,1.0,3037.0,5.0,12.0
3811,1.0,2.0,1015.0,4.0,13.0
3864,0.0,3.0,3.0,4.0,15.0
3378,3.0,1.0,3033.0,10.0,16.0
3186,2.0,2.0,2027.0,1.0,16.0
2756,0.0,3.0,3.0,4.0,12.0
2660,2.0,2.0,2024.0,4.0,13.0
3804,4.0,0.0,4047.0,3.0,13.0
2144,1.0,3.0,1017.0,5.0,17.0
3885,2.0,2.0,2027.0,10.0,17.0
3010,4.0,0.0,4044.0,6.0,10.0
2500,4.0,0.0,4042.0,2.0,18.0
3217,0.0,3.0,4.0,8.0,21.0
3559,0.0,3.0,9.0,6.0,12.0
3691,2.0,2.0,2025.0,3.0,17.0
3894,0.0,3.0,7.0,8.0,17.0
3103,3.0,1.0,3036.0,7.0,18.0
3978,3.0,1.0,3035.0,4.0,17.0
3836,1.0,3.0,1012.0,3.0,10.0
3626,3.0,1.0,3033.0,8.0,16.0
3863,3.0,1.0,32.0,3.0,7.0
3913,0.0,3.0,5.0,1.0,15.0
2370,1.0,2.0,1012.0,13.0,11.0
3284,4.0,0.0,4044.0,3.0,16.0
3267,1.0,3.0,1012.0,6.0,11.0
3087,0.0,3.0,3.0,3.0,17.0
3234,0.0,3.0,3.0,1.0,4.0
3937,0.0,3.0,8.0,5.0,2.0
3899,4.0,0.0,4043.0,4.0,19.0
2083,3.0,1.0,3032.0,6.0,13.0
3882,3.0,1.0,3030.0,2.0,12.0
3776,3.0,1.0,3034.0,2.0,11.0
2280,4.0,0.0,4043.0,5.0,14.0
2487,0.0,3.0,3.0,5.0,12.0
2601,4.0,0.0,4042.0,1.0,14.0
2056,2.0,2.0,2021.0,4.0,13.0
