,y
3735,0.0
3597,0.0
3366,0.0
2794,1.0
2748,0.0
3477,0.0
2450,0.0
2492,0.0
2224,1.0
2500,0.0
3011,0.0
2830,0.0
2419,0.0
2486,1.0
2627,0.0
3759,0.0
3987,1.0
2655,0.0
3589,0.0
2054,0.0
3552,1.0
3925,1.0
2018,1.0
2311,0.0
2652,0.0
3968,0.0
3514,1.0
2072,0.0
3558,1.0
2431,0.0
2448,0.0
3092,0.0
3579,1.0
2467,1.0
2879,0.0
2287,1.0
2042,1.0
2155,0.0
3441,0.0
3374,0.0
3416,0.0
2367,0.0
3919,0.0
3445,0.0
3247,0.0
3160,0.0
2318,0.0
2705,0.0
3602,0.0
3674,0.0
3365,0.0
3263,0.0
3175,0.0
3423,0.0
2960,1.0
3629,0.0
3949,1.0
2044,1.0
3920,0.0
2831,0.0
3768,0.0
3080,0.0
3222,1.0
3469,0.0
3901,1.0
2779,0.0
3509,0.0
3499,0.0
2473,0.0
2891,0.0
3396,0.0
2358,0.0
3028,1.0
2424,0.0
2425,0.0
3227,1.0
3598,0.0
2601,1.0
3305,0.0
2068,0.0
3093,0.0
3314,0.0
2193,0.0
3908,0.0
3008,0.0
2797,0.0
2509,0.0
2534,1.0
3947,0.0
2777,0.0
3661,0.0
2607,1.0
3557,0.0
3498,0.0
3313,0.0
3892,0.0
2714,0.0
2239,0.0
2151,0.0
2664,1.0
3978,0.0
3833,0.0
2895,0.0
3434,0.0
3976,1.0
3340,1.0
2014,0.0
2147,0.0
3973,0.0
2452,0.0
3903,1.0
2838,0.0
2461,0.0
3650,1.0
3283,0.0
2112,0.0
3950,0.0
3226,1.0
3372,0.0
3642,0.0
3253,0.0
3361,0.0
3035,0.0
2348,0.0
3539,0.0
3273,1.0
2405,0.0
3475,0.0
2275,0.0
3256,0.0
2154,0.0
3554,1.0
2060,0.0
2676,0.0
3280,0.0
2561,0.0
3994,0.0
2403,0.0
3176,0.0
2508,1.0
3447,0.0
2442,0.0
2017,0.0
3002,0.0
3269,0.0
2205,0.0
3808,0.0
3757,0.0
2438,1.0
3114,0.0
3948,0.0
2826,0.0
3721,0.0
2788,0.0
2867,1.0
3487,0.0
3320,0.0
3822,0.0
3223,0.0
3660,0.0
2354,0.0
3362,1.0
3967,0.0
2887,0.0
2152,1.0
3599,0.0
3448,0.0
2445,1.0
2156,0.0
3065,0.0
3052,0.0
2228,1.0
3271,1.0
2277,0.0
3550,0.0
2004,0.0
2082,0.0
2588,0.0
2188,0.0
3872,0.0
3754,1.0
3406,0.0
3290,1.0
3717,0.0
2640,0.0
2790,0.0
3150,0.0
3244,1.0
2067,0.0
3769,0.0
3242,0.0
3215,1.0
2620,0.0
3178,0.0
3164,0.0
3691,0.0
3161,1.0
2916,0.0
3519,0.0
2280,0.0
