,senior-level_skill
3830,0.0
2684,0.0
3660,0.0
2798,0.0
2098,0.0
3451,0.0
3805,0.0
2496,0.0
3887,0.0
2873,0.0
2739,0.0
3771,0.0
2336,0.0
2649,0.0
3058,0.0
2066,0.0
3452,0.0
3368,0.0
3638,0.0
2514,0.0
2082,0.0
3839,0.0
3730,0.0
2611,0.0
2023,0.0
2626,0.0
3375,0.0
2940,0.0
3811,0.0
3066,0.0
3039,0.0
2683,0.0
3735,0.0
2576,0.0
3309,0.0
2866,0.0
2985,0.0
3301,0.0
2827,0.0
3825,0.0
3911,0.0
3688,0.0
3245,0.0
3088,0.0
2399,0.0
3773,0.0
2704,0.0
3131,0.0
3243,0.0
3502,0.0
3443,0.0
2404,0.0
2794,0.0
2083,0.0
3181,0.0
3962,0.0
3129,0.0
2881,0.0
3256,0.0
3330,0.0
3315,0.0
3487,0.0
3200,0.0
2286,0.0
2832,0.0
2016,0.0
3801,0.0
3631,0.0
3372,0.0
3675,0.0
2757,0.0
2144,0.0
3197,0.0
2124,0.0
2520,0.0
3960,0.0
3995,0.0
3008,0.0
3832,0.0
2620,0.0
3569,0.0
3136,0.0
2783,0.0
3083,0.0
3035,0.0
2650,0.0
3834,0.0
2160,0.0
3177,0.0
3997,0.0
2745,0.0
2581,0.0
2007,0.0
3920,0.0
2810,0.0
2797,0.0
2661,0.0
3326,0.0
2789,0.0
3860,0.0
2834,0.0
3081,0.0
3784,0.0
2426,0.0
3956,0.0
2646,0.0
2000,0.0
3026,0.0
3436,0.0
2445,0.0
2447,0.0
3178,0.0
3028,0.0
3983,0.0
3720,0.0
3973,0.0
2179,0.0
2788,0.0
3420,0.0
3548,0.0
2063,0.0
3444,0.0
3448,0.0
2964,0.0
3111,0.0
3092,0.0
2875,0.0
2910,0.0
3800,0.0
2238,0.0
3905,0.0
3203,0.0
2300,0.0
3264,0.0
3644,0.0
3249,0.0
3074,0.0
3514,0.0
2111,0.0
3186,0.0
3849,0.0
2210,0.0
3373,0.0
3708,0.0
3453,0.0
3512,0.0
3661,0.0
3125,0.0
3409,0.0
3511,0.0
3057,0.0
3900,0.0
2415,0.0
3065,0.0
3669,0.0
2549,0.0
2995,0.0
2429,0.0
3465,0.0
2149,0.0
3595,0.0
3009,0.0
2414,0.0
3547,0.0
2175,0.0
3103,0.0
3011,0.0
3743,0.0
3788,0.0
3176,0.0
3909,0.0
2089,0.0
3654,0.0
3543,0.0
3140,0.0
3478,0.0
2121,0.0
2840,0.0
3915,0.0
2606,0.0
3107,0.0
2132,0.0
3982,0.0
3485,0.0
2074,0.0
3633,0.0
3778,0.0
2638,0.0
3165,0.0
3316,0.0
3617,0.0
2969,0.0
3659,0.0
2350,0.0
2065,0.0
3671,0.0
2418,0.0
2456,0.0
2805,0.0
3154,0.0
