,years_experience,degree
2400,2.0,0.0
3274,1.0,1.0
2109,1.0,1.0
3932,0.0,2.0
3704,0.0,3.0
2761,0.0,1.0
3578,2.0,0.0
2170,1.0,1.0
3543,2.0,1.0
2618,1.0,2.0
2817,1.0,1.0
3629,0.0,2.0
3613,0.0,2.0
2068,0.0,1.0
2512,1.0,1.0
2337,0.0,2.0
2208,0.0,2.0
2489,0.0,3.0
2707,0.0,3.0
3735,0.0,3.0
2465,0.0,1.0
3980,0.0,2.0
2677,0.0,1.0
2555,1.0,1.0
3252,0.0,3.0
2350,0.0,3.0
2474,1.0,1.0
3842,0.0,1.0
3686,0.0,2.0
3489,1.0,1.0
2722,0.0,2.0
3469,0.0,2.0
2389,0.0,2.0
2459,1.0,2.0
3517,0.0,1.0
3086,0.0,2.0
2828,1.0,1.0
2402,2.0,0.0
2876,1.0,1.0
3127,2.0,1.0
3386,1.0,1.0
2624,1.0,3.0
3106,0.0,1.0
2833,0.0,2.0
2638,0.0,2.0
2616,1.0,1.0
2881,0.0,2.0
2668,1.0,0.0
3440,0.0,2.0
3749,0.0,1.0
2801,0.0,2.0
3325,2.0,0.0
3630,1.0,1.0
2144,0.0,1.0
3379,1.0,0.0
2998,0.0,1.0
2779,0.0,1.0
2870,0.0,2.0
3458,2.0,0.0
2533,0.0,2.0
2121,0.0,2.0
2001,1.0,3.0
2675,0.0,3.0
2192,1.0,1.0
3412,0.0,3.0
2165,0.0,1.0
3601,1.0,1.0
2656,1.0,1.0
2470,1.0,2.0
2367,0.0,1.0
3879,2.0,0.0
3363,2.0,2.0
3575,0.0,3.0
3344,0.0,2.0
3633,1.0,3.0
3772,1.0,0.0
3248,0.0,2.0
3505,0.0,2.0
2175,0.0,3.0
2560,0.0,2.0
2101,1.0,0.0
3400,0.0,2.0
2936,3.0,1.0
2298,2.0,0.0
3828,1.0,1.0
3946,1.0,1.0
2546,0.0,2.0
3680,1.0,2.0
2966,0.0,2.0
2514,0.0,1.0
3196,0.0,3.0
2741,1.0,3.0
3245,1.0,0.0
2576,1.0,2.0
2680,0.0,2.0
3606,0.0,3.0
2306,2.0,0.0
2267,1.0,1.0
2758,0.0,3.0
2095,0.0,1.0
3418,3.0,0.0
2691,0.0,1.0
3277,0.0,1.0
3376,1.0,3.0
2486,1.0,1.0
3288,0.0,3.0
2934,0.0,2.0
2372,0.0,1.0
3342,1.0,2.0
3763,1.0,1.0
2620,0.0,2.0
3068,0.0,1.0
2794,0.0,3.0
3059,1.0,1.0
2785,0.0,2.0
3413,3.0,1.0
3211,1.0,1.0
3810,2.0,0.0
2132,1.0,1.0
3724,1.0,1.0
3788,0.0,3.0
2814,0.0,3.0
3303,0.0,1.0
2380,1.0,1.0
3147,0.0,2.0
3119,0.0,3.0
3219,0.0,2.0
3070,0.0,3.0
3773,0.0,3.0
3437,0.0,2.0
2091,0.0,2.0
3370,0.0,2.0
3594,1.0,1.0
3500,2.0,0.0
2027,1.0,1.0
3775,1.0,1.0
3377,2.0,2.0
2075,1.0,2.0
3714,2.0,2.0
3112,0.0,1.0
2440,0.0,2.0
2845,2.0,0.0
3870,1.0,1.0
2243,1.0,1.0
3648,0.0,2.0
2194,0.0,1.0
2334,0.0,2.0
3581,0.0,2.0
3777,1.0,1.0
3743,0.0,3.0
2275,0.0,2.0
3926,1.0,2.0
2565,0.0,3.0
3191,0.0,3.0
3193,1.0,2.0
3131,0.0,3.0
3492,0.0,1.0
2361,3.0,0.0
2354,1.0,1.0
2094,0.0,1.0
3537,0.0,3.0
2118,1.0,1.0
3756,0.0,2.0
3228,1.0,1.0
2771,0.0,2.0
3850,1.0,2.0
2885,1.0,2.0
3858,0.0,1.0
3422,1.0,2.0
3650,2.0,1.0
2939,0.0,1.0
3834,2.0,1.0
3067,0.0,2.0
3989,0.0,2.0
3762,1.0,2.0
3214,2.0,0.0
3023,1.0,3.0
2447,2.0,1.0
3845,0.0,3.0
2450,1.0,3.0
2188,0.0,1.0
3108,2.0,0.0
2392,0.0,3.0
2581,0.0,1.0
3807,1.0,1.0
3679,0.0,3.0
2717,0.0,1.0
2422,0.0,1.0
3526,0.0,1.0
3146,0.0,2.0
3339,0.0,1.0
3450,1.0,2.0
3039,0.0,2.0
2775,0.0,3.0
2167,0.0,2.0
2614,0.0,2.0
3576,1.0,1.0
3018,2.0,1.0
3030,0.0,3.0
3206,0.0,3.0
