,u_x1,u_x2,u_x3,u_y,u_x4,u_x5
2000,-0.39016283,0.30515856,-1.1483496,0.5058608,-0.8147268,0.012566762
2001,0.12307305,0.001635964,-0.41345355,0.7117715,1.3722237,-0.040074524
2002,-0.015111194,-0.04349029,0.51202476,0.7546109,0.9189106,0.14251868
2003,-0.090197876,-0.15099914,2.1434524,0.5930284,-0.7922607,0.08178871
2004,1.4017261,-0.026343552,0.5003779,0.7451279,0.05749624,-0.012826621
2005,-1.92178,-0.10974335,0.05279533,0.9039277,-1.605237,0.04117696
2006,-0.6850288,-0.12033538,0.00059800025,0.29512227,-0.41822553,0.013532079
2007,-0.6010642,0.018982017,0.78759736,0.75601923,0.5568957,0.2003368
2008,0.5313932,-0.10407027,-0.54486454,0.15109026,-1.2384126,0.0005033009
2009,0.9777222,0.08775579,1.1718622,0.87202966,0.54354036,0.06189539
2010,-1.3026516,-0.1995826,-0.23519926,0.9035741,-0.057354216,-0.14332001
2011,0.29571763,-0.04675123,-0.52070886,0.027741313,-1.9594094,-0.13793308
2012,0.43977457,0.04166592,-1.4070208,0.87176514,-0.90103346,0.2227457
2013,0.51057166,-0.052467834,-1.4633492,0.33191073,0.20457657,0.14959128
2014,-0.11206824,0.025985181,0.1603574,0.95846736,-0.7239821,0.11808653
2015,-2.4908834,0.12105562,-1.1242882,0.8839574,-0.27573752,-0.02443917
2016,-0.6096747,0.23003986,-0.7071628,0.021853805,-0.84606266,0.016071154
2017,-0.80363786,0.08837057,-0.47442856,0.6390252,0.45717272,0.023792727
2018,-2.2501767,-0.058613885,0.8187998,0.058928728,0.30303067,0.035715844
2019,0.31760347,0.0030591085,-0.9811077,0.24599707,0.8557272,0.0007674573
2020,1.028533,-0.07286545,-0.0446171,0.47336876,0.82717144,0.19560514
2021,0.4335381,0.12318827,0.8084795,0.22397065,-0.68767375,-0.0197858
2022,0.2463066,-0.009164081,0.66601086,0.63913846,0.18168321,0.06395399
2023,-0.72605276,0.15618555,-0.8192734,0.9680867,0.1828329,0.0893416
2024,1.1808118,-0.10114491,-1.4747454,0.2908218,-0.6715029,-0.12569639
