,y
2405,0.0
2478,1.0
3816,0.0
2561,1.0
3498,0.0
2013,1.0
2113,1.0
3468,1.0
3486,1.0
2952,1.0
2603,0.0
2558,1.0
2323,0.0
2864,1.0
3749,0.0
2930,0.0
3596,1.0
2542,0.0
3135,0.0
2833,0.0
3800,1.0
3140,0.0
3384,0.0
3293,1.0
3280,1.0
3325,0.0
3425,0.0
3353,0.0
3757,0.0
3386,0.0
3423,0.0
2211,0.0
2614,0.0
3313,1.0
3020,0.0
2995,1.0
2773,1.0
2335,0.0
2615,0.0
3921,0.0
3649,0.0
3241,0.0
3889,1.0
2123,0.0
3830,1.0
3046,1.0
3828,0.0
2166,0.0
3587,1.0
2286,1.0
2557,1.0
3453,1.0
2712,1.0
2673,1.0
3025,1.0
2103,1.0
2527,1.0
3079,1.0
2748,0.0
2907,1.0
2798,1.0
3706,0.0
3496,0.0
2971,1.0
2754,1.0
3056,1.0
2027,1.0
2465,1.0
3132,1.0
3791,1.0
2713,0.0
3902,1.0
3599,1.0
3194,0.0
3644,1.0
2801,1.0
2515,1.0
3233,1.0
3810,1.0
2397,1.0
2090,1.0
3287,0.0
2610,0.0
3354,1.0
3131,1.0
2694,0.0
3359,1.0
3973,0.0
2196,0.0
2275,1.0
2127,1.0
3801,0.0
3798,1.0
3139,1.0
3237,1.0
2218,1.0
2531,1.0
2511,1.0
3955,0.0
2174,1.0
2010,0.0
2239,0.0
2028,1.0
3544,1.0
2872,1.0
3276,1.0
2378,1.0
2269,0.0
2530,1.0
3307,1.0
3586,0.0
2046,0.0
2845,1.0
2863,1.0
3169,0.0
2329,0.0
2623,0.0
3595,0.0
3396,1.0
3578,0.0
2607,1.0
3536,0.0
2381,0.0
2379,1.0
2119,0.0
3774,0.0
2736,0.0
2144,1.0
2518,0.0
3825,0.0
2396,0.0
3177,0.0
3072,1.0
3917,1.0
2849,0.0
2549,1.0
3035,1.0
3153,1.0
2271,0.0
2122,1.0
3793,1.0
2750,0.0
2078,0.0
3909,0.0
2159,1.0
3514,1.0
2220,1.0
3391,1.0
2497,1.0
3406,0.0
3118,1.0
2453,1.0
3997,1.0
2780,1.0
2710,0.0
3500,1.0
2897,1.0
2684,0.0
2398,1.0
2825,0.0
3990,1.0
3751,0.0
3994,0.0
2066,0.0
3516,1.0
3597,0.0
3270,0.0
3966,1.0
2197,0.0
2641,0.0
2632,1.0
3681,0.0
3932,0.0
3617,1.0
2154,1.0
3986,0.0
2120,0.0
3526,1.0
2433,1.0
2303,0.0
3218,0.0
3382,1.0
2563,1.0
2904,1.0
2250,0.0
3053,1.0
3043,0.0
3602,1.0
2698,1.0
2645,1.0
2816,1.0
3162,1.0
3195,0.0
2767,0.0
3950,0.0
3755,0.0
3784,0.0
3227,0.0
3987,0.0
3013,1.0
