,u_x1,u_x2,u_y,u_x3
2000,-0.9013542,-1.8328781,0.29423785,0.43082634
2001,1.415822,1.1318057,0.37812567,0.65787363
2002,-0.57594454,1.0553783,0.024958372,-0.9164896
2003,-0.34040406,1.307738,0.4950937,0.18509702
2004,0.10244396,-0.37976936,0.7709689,0.6371103
2005,0.22884645,0.36659455,0.6657636,-0.43115997
2006,-0.13254136,-1.3280411,0.18251145,0.9514846
2007,-0.36078128,-0.85154694,0.5793477,-1.0367166
2008,-0.061709665,2.0478716,0.7374476,1.2997279
2009,-0.5786138,-2.068228,0.4591905,0.40770122
2010,0.7009305,-0.5498399,0.5645478,-0.52105725
2011,-1.2679211,-0.5577516,0.35326624,0.2561617
2012,0.5407648,0.42520028,0.18821311,1.3669157
2013,-0.22279416,-0.19569132,0.6454855,0.87386614
2014,0.14338392,-0.32635418,0.38949347,1.2031674
2015,-1.3314642,0.24060704,0.19677424,-0.66644454
2016,-1.4435079,0.61673695,0.9299494,0.5850657
2017,-0.0433169,0.8072036,0.7964555,0.91695064
2018,0.1436049,0.76776165,0.9810252,2.3747034
2019,-0.8917677,-0.01717148,0.7939477,-1.8563567
2020,-0.41836774,-1.7816545,0.3972398,-1.0428929
2021,-0.08985344,0.50159544,0.62013984,-0.61997855
2022,0.29406196,1.7662201,0.45826912,-0.8155287
2023,-0.0842837,1.6818599,0.455927,-1.2477075
2024,-0.6947846,2.3926663,0.58046186,-0.19040146
2025,-0.25864092,0.38071007,0.62236965,0.9854642
2026,0.053280387,0.6574789,0.2920426,0.6797786
2027,0.12560707,0.8276583,0.70145535,0.94927573
2028,-0.016069604,0.76200104,0.44508147,0.4291178
2029,-1.3618826,-1.6670612,0.96605766,-0.23400168
2030,-0.79834956,0.7039708,0.6510285,1.266656
2031,1.0284152,0.19157381,0.13592732,-1.2284759
2032,0.75458217,1.8908294,0.86346257,-0.04658504
2033,-0.9476239,0.6208658,0.32886744,-1.1429152
2034,-0.35217705,0.1257158,0.8280679,-0.6308156
2035,1.1070698,-1.505958,0.074172616,0.10092594
2036,0.13658716,-0.34377375,0.6618358,1.1485631
2037,-1.164836,1.8774532,0.30759037,-1.6306295
2038,-1.0699008,-0.036561906,0.9353694,0.18301396
2039,3.1235042,0.42599067,0.30995142,-3.0134065
2040,0.067682736,1.2164038,0.23062003,0.22252966
2041,0.83419865,0.4865893,0.67242193,-0.38783032
2042,0.04285047,0.9303687,0.32642138,0.8061238
2043,-1.529004,0.6925187,0.47951198,-0.57496417
2044,-0.6541931,1.2370065,0.94076216,0.92461956
2045,0.88368493,-1.5959042,0.9129932,-0.76647365
2046,2.103367,1.8319483,0.76507604,-0.4206835
2047,-0.93099874,-1.3230524,0.081326485,0.5670116
2048,0.08065259,-1.392039,0.467582,0.33290404
2049,1.2740904,1.2961004,0.5818924,-1.3113905
2050,-1.3179923,0.033828612,0.73189414,0.1830945
2051,1.2046453,0.6709689,0.90366304,-2.1207993
2052,-0.9437891,0.78014416,0.3336712,0.7300367
2053,1.3026505,1.0829654,0.66747,-1.0329502
2054,1.2627407,-1.4188143,0.72178495,0.12755053
2055,-0.3754713,0.7514299,0.5412383,1.1689781
2056,-1.3257732,-2.1362112,0.5401521,-0.08995245
2057,0.29637513,-0.8376492,0.6274456,0.2703123
2058,-0.24455945,1.7268393,0.8004999,-0.74005365
2059,0.635431,0.17701297,0.30006468,-0.1517349
2060,1.2880336,-0.9000093,0.41038084,-0.83464795
2061,1.3222157,-1.3206592,0.50559664,0.9042402
2062,-0.14880018,0.5643915,0.3115561,-1.4256957
2063,-0.48019597,0.26273718,0.5602509,-0.5017823
2064,0.9620618,-0.49473166,0.08377254,0.21997549
2065,-0.16493274,-0.7889634,0.9878981,1.3243185
2066,-1.8017268,1.6664004,0.39143825,0.021679487
2067,0.472154,-1.990709,0.18172479,0.23959242
2068,1.5775748,-0.9047969,0.2883842,0.3293195
2069,0.19686335,0.1718019,0.6844977,0.34839475
2070,-0.2996881,1.1213638,0.48387325,-2.2437682
2071,-1.7947462,-1.0519803,0.6125845,-0.9890467
2072,-0.17159674,1.0485911,0.029076934,0.49415544
2073,-0.10209989,-0.28114766,0.76700115,-1.6212531
