,x1,x2
2956,2.4,0.9
3438,2.0,2.5
2699,1.2,0.4
3373,0.2,2.5
3420,1.2,1.3
3594,0.7,3.8
2414,1.0,4.0
3388,2.4,2.7
3084,2.3,2.6
2125,2.0,1.8
2487,0.9,1.0
3969,1.3,2.9
2377,1.8,1.0
2985,2.5,2.1
2480,0.4,2.1
3475,1.8,0.8
2998,0.6,2.3
3062,0.4,2.8
3631,1.3,2.6
2005,2.1,2.6
3511,1.6,2.2
2306,1.3,-0.0
3507,3.0,1.6
3745,1.9,2.7
3522,0.4,1.5
2759,1.0,2.6
2105,0.1,1.3
3121,0.0,3.7
3579,0.5,1.4
2824,1.5,0.5
2871,0.2,0.1
2848,1.4,0.5
3321,1.5,0.7
3658,1.7,2.9
3628,0.9,3.5
3369,0.5,2.9
2206,0.2,3.6
3971,-0.0,2.3
2120,1.5,2.0
3994,0.2,1.1
3273,1.8,2.1
3977,3.0,4.5
2734,1.4,2.8
2873,1.5,0.7
3703,1.2,2.4
2556,1.1,1.5
2413,0.9,1.1
3466,1.5,1.0
3318,1.7,1.4
2186,2.5,0.2
3287,0.2,1.3
3444,2.5,1.4
3189,0.7,1.8
3108,0.9,2.0
3719,2.3,1.0
3934,1.7,3.1
3040,2.5,1.9
3031,1.8,2.1
2867,1.0,1.3
3879,2.3,1.4
2300,0.3,1.5
3626,0.4,2.3
2943,0.9,2.5
2981,1.1,1.8
3751,1.3,5.0
2682,1.3,2.3
2553,1.4,2.8
3170,1.0,2.0
2492,1.1,2.1
3187,2.0,3.5
3202,0.8,3.5
2825,0.9,0.4
3181,1.4,2.1
3259,1.4,0.4
3671,0.9,-0.0
3653,0.9,0.5
2019,2.0,0.5
2312,0.2,2.1
3007,2.6,1.6
2326,-0.0,3.3
3681,0.0,2.4
3641,0.9,0.6
2267,1.2,0.7
2823,2.3,1.0
2763,1.1,0.1
2817,1.1,2.3
3456,1.7,2.1
2890,1.2,1.8
3652,0.5,1.2
3096,1.0,1.5
2138,0.8,1.2
2194,1.4,3.3
3151,1.8,2.5
3493,0.8,1.2
3133,1.9,1.8
2815,0.7,1.4
3427,1.7,3.1
3159,0.5,0.9
3738,0.2,1.5
2838,1.5,3.5
3179,1.7,3.2
2568,2.3,0.1
2921,1.1,2.3
3289,0.8,1.0
2391,1.6,3.4
3648,0.6,1.8
3541,0.2,1.8
3370,0.9,2.8
3505,1.4,2.0
2795,0.6,4.7
2997,1.0,2.5
3485,1.5,0.5
3949,0.2,2.6
2736,-0.0,0.7
2611,1.5,-0.0
3531,-0.1,0.0
2549,1.5,1.6
2726,0.2,1.4
2597,1.0,2.5
3262,2.1,2.4
2616,2.3,0.6
3265,2.6,1.7
2531,-0.0,0.4
2720,1.8,2.3
2346,1.0,2.6
3925,1.0,1.5
3670,0.2,3.6
2855,1.6,0.1
3610,1.5,4.2
2463,2.6,0.7
3856,1.8,1.9
2180,2.1,3.1
2044,0.3,0.9
2343,1.4,2.7
2380,0.0,0.4
2427,0.4,1.3
2456,1.4,1.3
3075,1.2,0.7
3900,1.3,0.6
2969,0.1,1.6
2486,1.1,0.8
3421,1.4,2.3
3471,0.2,2.1
3491,1.3,3.3
2696,0.9,0.3
2686,1.3,4.2
3302,0.9,1.0
3576,0.7,1.1
2773,2.6,2.6
2331,1.4,1.4
2076,1.5,2.2
2449,1.5,1.0
2527,1.8,1.8
2752,0.2,3.8
3688,0.2,3.1
3126,1.3,2.1
2514,0.2,2.7
3721,0.3,0.7
2978,0.0,2.8
2087,1.1,3.5
2243,1.9,0.5
3343,1.0,1.5
3778,1.3,1.8
3526,-0.0,3.0
3565,1.2,2.0
2670,0.7,2.8
3442,1.2,3.5
2359,1.0,0.8
2798,1.9,1.5
3434,1.2,1.6
2550,3.3,1.9
2641,1.3,1.3
2083,1.3,0.4
3064,1.2,0.9
2854,2.0,2.1
2617,1.4,2.0
2277,1.9,2.0
2260,1.8,0.2
3284,0.6,1.9
2540,0.2,2.1
3430,1.0,2.4
2190,1.0,0.4
2679,0.0,0.9
2594,3.2,4.1
3808,0.3,1.1
3825,1.9,3.8
3746,0.6,1.5
3755,0.1,1.9
2786,0.9,1.5
2276,2.4,0.0
2056,0.7,2.0
3472,1.6,2.6
2764,0.3,3.1
3726,3.0,3.3
2482,1.5,3.9
3699,1.5,5.0
2791,1.5,2.3
2665,2.5,3.1
2585,1.0,1.7
2229,0.8,2.4
