,senior-level_skill
3153,0.0
3933,0.0
3092,0.0
3061,0.0
2451,0.0
2947,0.0
2035,0.0
3796,0.0
2248,0.0
3453,0.0
2790,0.0
2034,0.0
2371,0.0
2383,0.0
2488,0.0
2981,0.0
2613,0.0
2580,0.0
3759,0.0
3313,0.0
2996,0.0
3060,0.0
2340,0.0
3147,0.0
2997,0.0
2093,0.0
3538,0.0
3677,0.0
2508,0.0
3704,0.0
2200,0.0
3361,0.0
3684,0.0
2915,0.0
2515,0.0
3352,0.0
3263,0.0
2044,0.0
3035,0.0
2821,0.0
2536,0.0
3103,0.0
2125,0.0
2811,0.0
3410,0.0
3365,0.0
3019,0.0
2532,0.0
3949,0.0
2458,0.0
3055,0.0
3656,0.0
3494,0.0
3901,0.0
2979,0.0
3344,0.0
2126,0.0
3296,0.0
3801,0.0
2199,0.0
2223,0.0
3590,0.0
3681,0.0
3841,0.0
3432,0.0
3702,0.0
2028,0.0
2166,0.0
2860,0.0
3211,0.0
3311,0.0
3042,0.0
3437,0.0
2238,0.0
2249,0.0
3015,0.0
3028,0.0
2919,0.0
2364,0.0
2888,0.0
2122,0.0
2957,0.0
3186,0.0
3852,0.0
2088,0.0
3114,0.0
3223,0.0
2710,0.0
3482,0.0
2363,0.0
2443,0.0
2148,0.0
3287,0.0
2619,0.0
2187,0.0
2307,0.0
2036,0.0
2003,0.0
3088,0.0
2288,0.0
3360,0.0
3302,0.0
2644,0.0
3097,0.0
3990,0.0
3351,0.0
2632,0.0
3798,0.0
3109,0.0
2712,0.0
3850,0.0
2179,0.0
2367,0.0
3812,0.0
3285,0.0
3459,0.0
3396,0.0
2384,0.0
2467,0.0
3569,0.0
2898,0.0
2375,0.0
3980,0.0
2439,0.0
2817,0.0
3407,0.0
2186,0.0
3130,0.0
2542,0.0
3622,0.0
2394,0.0
2989,0.0
2425,0.0
2832,0.0
2673,0.0
3309,0.0
3902,0.0
2209,0.0
3671,0.0
2743,0.0
2239,0.0
3879,0.0
2265,0.0
2697,0.0
2625,0.0
3371,0.0
3353,0.0
3192,0.0
3752,0.0
3212,0.0
3334,0.0
3678,0.0
3712,0.0
2115,0.0
3885,0.0
2347,0.0
2868,0.0
2564,0.0
3855,0.0
2422,0.0
3118,0.0
3789,0.0
2388,0.0
3786,0.0
2909,0.0
3080,0.0
2319,0.0
2586,0.0
2357,0.0
3613,0.0
3893,0.0
2633,0.0
2694,0.0
3733,0.0
3599,0.0
2801,0.0
3106,0.0
3496,0.0
2739,0.0
3760,0.0
2560,0.0
2538,0.0
3960,0.0
3754,0.0
3220,0.0
3788,0.0
3967,0.0
2522,0.0
2943,0.0
3776,0.0
3243,0.0
2045,0.0
3175,0.0
2174,0.0
2606,0.0
2715,0.0
2135,0.0
2642,0.0
2864,0.0
2027,0.0
