,x1,x2
3199,2.8,0.0
2069,2.7,-0.0
2577,1.5,0.0
2837,0.7,4.0
2149,0.6,3.6
3264,3.6,0.0
2286,2.2,0.0
3253,2.9,-0.0
2636,0.7,4.6
2936,0.6,0.0
3298,4.0,0.0
3406,1.0,2.2
3560,1.9,0.0
2033,3.0,-0.0
2103,2.4,-0.0
2443,2.6,-0.0
2056,3.5,-0.0
3618,2.5,0.0
2052,0.8,2.4
2969,2.7,0.0
3774,0.8,2.2
3356,2.5,-0.0
2364,0.3,2.5
3570,2.4,-0.0
3175,1.9,-0.0
3559,2.8,-0.0
3671,1.8,0.0
2533,3.2,-0.0
3865,2.5,0.0
2159,1.9,6.0
2128,2.5,-0.0
3225,1.9,0.0
2595,1.5,0.0
3011,2.8,-0.0
2455,2.2,-0.0
2777,2.6,0.0
2919,1.5,5.0
2419,2.9,-0.0
3093,1.6,1.4
2564,3.7,0.0
2940,1.8,2.9
2821,4.1,0.0
2819,1.5,0.0
3915,2.9,0.0
2722,1.0,2.3
2506,1.6,-0.0
3071,2.6,2.0
3537,2.0,-0.0
2473,2.3,-0.0
2438,1.5,2.1
2119,2.3,4.3
3115,0.8,0.0
3987,1.5,1.9
3697,3.1,3.1
2051,2.6,0.0
3424,1.5,-0.0
2016,1.8,3.1
3262,2.2,-0.0
3463,3.3,0.0
3300,1.8,0.0
2634,1.0,4.7
3441,1.3,1.3
3687,2.8,3.8
3237,1.7,0.0
3564,2.9,0.0
3054,1.2,3.2
3299,1.4,-0.0
3842,3.5,0.0
3797,2.1,0.0
3464,3.4,-0.0
3224,2.1,0.0
2094,2.0,0.0
3979,0.9,0.9
3310,2.8,0.0
3360,2.0,-0.0
3072,2.6,0.0
3760,3.2,4.6
2580,2.3,0.0
3998,0.1,2.8
3749,1.9,1.4
3479,0.2,2.9
3526,2.2,4.1
3037,2.4,-0.0
2868,1.8,3.3
3349,3.9,0.0
2907,0.5,4.6
3914,-0.0,2.9
3201,2.2,2.0
3363,3.5,0.0
3261,2.9,0.0
2130,0.5,0.0
2739,1.9,2.6
3403,1.0,2.2
3231,2.0,0.0
3739,4.8,0.0
2501,3.2,2.5
3897,1.5,0.0
3140,2.3,-0.0
3798,2.0,0.0
2087,2.8,0.0
2822,1.5,0.0
3457,2.0,1.8
3369,1.2,2.5
2399,2.9,0.0
2086,3.0,-0.0
2920,3.4,0.0
3192,1.0,5.6
2423,2.9,0.0
2072,2.0,4.8
3588,1.6,3.0
2289,2.1,-0.0
2304,1.8,2.5
2287,1.1,4.1
2649,1.4,0.0
3787,0.7,2.1
3762,2.1,0.0
2027,0.7,0.0
3769,1.6,1.4
2735,3.3,-0.0
3312,1.0,0.0
3938,2.3,0.0
2869,3.0,-0.0
3196,3.7,0.0
3811,1.2,4.5
2273,3.0,-0.0
2412,2.3,-0.0
2992,2.1,0.5
3243,1.9,-0.0
3890,2.1,3.5
3226,2.2,0.0
3297,1.4,1.7
3161,0.0,2.9
3916,1.3,3.3
3110,1.8,3.6
2769,2.4,-0.0
3601,2.9,0.0
3514,3.0,0.0
3382,2.3,0.0
2519,1.6,3.6
2924,1.9,0.0
3162,2.5,0.0
3116,3.1,3.9
3486,3.3,4.1
2327,3.0,-0.0
2938,2.6,0.0
3837,2.6,0.0
2307,3.0,-0.0
2498,2.2,0.0
2191,2.4,0.0
3658,2.3,-0.0
3518,1.8,-0.0
2015,2.0,0.0
3904,2.0,1.3
2929,1.8,0.0
3014,2.7,-0.0
3198,2.5,1.5
3145,2.1,-0.0
2299,1.6,-0.0
2520,1.8,0.0
3492,2.6,0.0
3194,2.2,0.0
3208,0.5,2.3
3469,2.2,-0.0
3640,1.4,-0.0
2095,1.5,2.3
3296,3.1,0.0
2579,1.7,0.0
2428,0.2,2.7
3239,1.9,0.0
2824,0.0,4.5
3101,1.4,0.0
3625,2.4,0.0
3375,3.1,0.0
3825,0.4,-0.0
3195,1.2,2.2
2700,1.6,0.0
2444,0.8,0.0
2168,1.7,-0.0
2104,3.1,3.6
3197,2.1,-0.0
3700,0.4,6.1
3934,1.5,3.5
2261,3.5,5.2
3756,2.8,-0.0
3131,3.6,-0.0
2136,2.5,-0.0
3206,2.6,0.0
3119,2.4,0.0
2296,3.0,0.0
3965,3.1,0.0
3696,2.7,-0.0
3094,2.6,-0.0
2200,2.0,0.0
2828,2.1,0.0
2356,2.2,0.0
2529,1.6,0.0
2231,2.0,4.8
2978,2.0,-0.0
2921,2.8,0.0
3335,1.8,0.0
