,senior-level_skill
3832,0.0
3334,0.0
3094,0.0
2392,0.0
3684,0.0
2256,0.0
2190,0.0
2670,0.0
3702,0.0
2746,0.0
3586,0.0
2451,0.0
2699,0.0
3560,0.0
2521,0.0
3569,0.0
3830,0.0
3156,0.0
2764,0.0
3480,0.0
3423,0.0
2719,0.0
2928,0.0
3911,0.0
3436,0.0
2186,0.0
3903,0.0
3162,0.0
2192,0.0
2247,0.0
2844,0.0
2980,0.0
3235,0.0
2034,0.0
2274,0.0
2415,0.0
2326,0.0
3763,0.0
3935,0.0
3822,0.0
3700,0.0
3809,0.0
2629,0.0
3772,0.0
2386,0.0
3152,0.0
3985,0.0
2261,0.0
3963,0.0
3675,0.0
2193,0.0
2404,0.0
2329,0.0
3578,0.0
3371,0.0
3808,0.0
2383,0.0
3344,0.0
2839,0.0
2711,0.0
2853,0.0
2282,0.0
2864,0.0
3810,0.0
2319,0.0
2786,0.0
2919,0.0
3114,0.0
2580,0.0
3232,0.0
3752,0.0
3999,0.0
3287,0.0
2405,0.0
3496,0.0
2627,0.0
2122,0.0
3784,0.0
3127,0.0
2957,0.0
2633,0.0
2679,0.0
3380,0.0
2724,0.0
3345,0.0
2713,0.0
3770,0.0
2371,0.0
3158,0.0
3398,0.0
3927,0.0
2947,0.0
3478,0.0
3623,0.0
2861,0.0
2164,0.0
2979,0.0
2788,0.0
3187,0.0
3221,0.0
2141,0.0
3448,0.0
3596,0.0
3759,0.0
3280,0.0
2874,0.0
2828,0.0
2333,0.0
3230,0.0
2239,0.0
3936,0.0
2421,0.0
2735,0.0
3931,0.0
2064,0.0
3220,0.0
2875,0.0
3451,0.0
2855,0.0
2443,0.0
3581,0.0
2103,0.0
3729,0.0
2099,0.0
3410,0.0
2281,0.0
3685,0.0
3869,0.0
2640,0.0
3476,0.0
2720,0.0
3185,0.0
3418,0.0
3614,0.0
2827,0.0
2954,0.0
3351,0.0
3250,0.0
3582,0.0
2994,0.0
3949,0.0
3786,0.0
2184,0.0
2382,0.0
3176,0.0
3538,0.0
3902,0.0
2969,0.0
2560,0.0
2892,0.0
3097,0.0
2619,0.0
2167,0.0
3407,0.0
2033,0.0
2538,0.0
3947,0.0
2148,0.0
2071,0.0
2542,0.0
2601,0.0
3399,0.0
2500,0.0
3879,0.0
3019,0.0
3942,0.0
2424,0.0
3694,0.0
2177,0.0
2817,0.0
3109,0.0
3482,0.0
3421,0.0
2996,0.0
3787,0.0
2860,0.0
3981,0.0
3793,0.0
2898,0.0
2199,0.0
3394,0.0
3268,0.0
3876,0.0
2455,0.0
3169,0.0
3576,0.0
2388,0.0
2643,0.0
3636,0.0
3321,0.0
3396,0.0
3537,0.0
2913,0.0
3710,0.0
2616,0.0
3992,0.0
2710,0.0
2776,0.0
3147,0.0
2938,0.0
