,years_experience,degree,nr_commits,nr_languages,nr_stars
3832,2.0,0.0,851.0,0.0,4.0
3334,1.0,0.0,844.0,8.0,4.0
3094,3.0,0.0,845.0,4.0,8.0
2392,0.0,0.0,851.0,1.0,2.0
3684,2.0,0.0,845.0,3.0,3.0
2256,1.0,1.0,849.0,3.0,3.0
2190,1.0,0.0,848.0,2.0,2.0
2670,0.0,2.0,849.0,10.0,6.0
3702,0.0,0.0,854.0,5.0,9.0
2746,2.0,1.0,850.0,7.0,3.0
3586,1.0,1.0,848.0,1.0,3.0
2451,2.0,0.0,845.0,0.0,2.0
2699,1.0,1.0,849.0,13.0,9.0
3560,3.0,0.0,1865.0,1.0,2.0
2521,1.0,0.0,846.0,0.0,3.0
3569,2.0,0.0,844.0,1.0,0.0
3830,3.0,0.0,1863.0,1.0,4.0
3156,1.0,2.0,842.0,10.0,8.0
2764,2.0,0.0,846.0,5.0,1.0
3480,1.0,2.0,845.0,1.0,6.0
3423,0.0,0.0,849.0,1.0,4.0
2719,3.0,0.0,854.0,6.0,2.0
2928,1.0,0.0,850.0,3.0,3.0
3911,1.0,0.0,853.0,8.0,3.0
3436,1.0,2.0,842.0,1.0,7.0
2186,0.0,2.0,4.0,14.0,11.0
3903,1.0,0.0,845.0,2.0,1.0
3162,1.0,0.0,847.0,1.0,6.0
2192,2.0,0.0,852.0,10.0,3.0
2247,3.0,0.0,1859.0,0.0,5.0
2844,1.0,0.0,848.0,1.0,1.0
2980,2.0,0.0,854.0,1.0,2.0
3235,1.0,1.0,850.0,7.0,5.0
2034,2.0,0.0,846.0,2.0,4.0
2274,1.0,0.0,850.0,6.0,6.0
2415,2.0,1.0,1856.0,2.0,0.0
2326,4.0,0.0,2867.0,3.0,3.0
3763,2.0,0.0,851.0,1.0,6.0
3935,0.0,2.0,847.0,6.0,8.0
3822,2.0,0.0,850.0,3.0,6.0
3700,2.0,0.0,850.0,4.0,8.0
3809,3.0,0.0,2871.0,2.0,1.0
2629,0.0,1.0,848.0,7.0,4.0
3772,1.0,0.0,852.0,1.0,1.0
2386,1.0,0.0,849.0,1.0,9.0
3152,1.0,0.0,850.0,4.0,3.0
3985,2.0,0.0,854.0,2.0,3.0
2261,1.0,0.0,846.0,0.0,2.0
3963,1.0,0.0,846.0,8.0,4.0
3675,0.0,1.0,850.0,1.0,10.0
2193,3.0,0.0,848.0,0.0,2.0
2404,0.0,0.0,848.0,5.0,3.0
2329,3.0,0.0,1857.0,5.0,1.0
3578,2.0,0.0,854.0,3.0,7.0
3371,0.0,2.0,844.0,7.0,8.0
3808,3.0,0.0,1857.0,4.0,2.0
2383,1.0,0.0,845.0,1.0,6.0
3344,3.0,0.0,854.0,9.0,4.0
2839,2.0,0.0,850.0,5.0,4.0
2711,2.0,0.0,850.0,1.0,10.0
2853,1.0,0.0,850.0,1.0,3.0
2282,1.0,0.0,847.0,6.0,4.0
2864,2.0,0.0,843.0,2.0,3.0
3810,2.0,0.0,853.0,2.0,2.0
2319,1.0,1.0,845.0,5.0,5.0
2786,1.0,1.0,846.0,9.0,1.0
2919,1.0,0.0,847.0,2.0,6.0
3114,0.0,0.0,845.0,1.0,8.0
2580,3.0,0.0,1865.0,1.0,3.0
3232,2.0,2.0,847.0,2.0,5.0
3752,2.0,1.0,848.0,2.0,2.0
3999,2.0,1.0,1857.0,5.0,0.0
3287,2.0,1.0,849.0,11.0,1.0
2405,4.0,0.0,2868.0,4.0,0.0
3496,2.0,0.0,845.0,6.0,3.0
2627,3.0,1.0,855.0,2.0,1.0
2122,2.0,0.0,851.0,1.0,2.0
3784,1.0,1.0,844.0,1.0,4.0
3127,2.0,0.0,848.0,1.0,4.0
2957,2.0,0.0,853.0,2.0,4.0
2633,2.0,1.0,851.0,11.0,1.0
2679,0.0,3.0,850.0,5.0,7.0
3380,2.0,1.0,1859.0,6.0,4.0
2724,1.0,0.0,849.0,1.0,5.0
3345,2.0,0.0,848.0,6.0,1.0
2713,1.0,0.0,852.0,2.0,3.0
3770,1.0,1.0,847.0,5.0,2.0
2371,3.0,0.0,853.0,6.0,3.0
3158,1.0,0.0,852.0,0.0,4.0
3398,1.0,2.0,847.0,3.0,2.0
3927,1.0,1.0,848.0,1.0,2.0
2947,0.0,0.0,844.0,0.0,2.0
3478,3.0,0.0,848.0,6.0,2.0
3623,2.0,0.0,848.0,12.0,4.0
2861,1.0,0.0,852.0,8.0,3.0
2164,1.0,0.0,849.0,3.0,1.0
2979,0.0,2.0,848.0,1.0,6.0
2788,3.0,0.0,846.0,7.0,4.0
3187,1.0,2.0,845.0,3.0,6.0
3221,0.0,0.0,857.0,3.0,4.0
2141,3.0,0.0,1860.0,1.0,6.0
3448,2.0,0.0,853.0,2.0,3.0
3596,2.0,0.0,851.0,7.0,6.0
3759,2.0,0.0,848.0,0.0,7.0
3280,3.0,0.0,853.0,4.0,6.0
2874,2.0,0.0,851.0,2.0,5.0
2828,0.0,0.0,846.0,6.0,3.0
2333,2.0,1.0,852.0,1.0,2.0
3230,1.0,0.0,848.0,4.0,3.0
2239,2.0,0.0,1862.0,5.0,4.0
3936,1.0,0.0,846.0,3.0,2.0
2421,2.0,0.0,851.0,2.0,1.0
2735,2.0,0.0,1859.0,17.0,1.0
3931,1.0,2.0,849.0,5.0,6.0
2064,1.0,0.0,850.0,0.0,4.0
3220,1.0,0.0,847.0,6.0,1.0
2875,0.0,0.0,846.0,7.0,7.0
3451,0.0,0.0,847.0,15.0,6.0
2855,2.0,0.0,1857.0,6.0,3.0
2443,2.0,0.0,846.0,1.0,2.0
3581,0.0,2.0,851.0,2.0,1.0
2103,3.0,0.0,851.0,2.0,4.0
