,h_post,h_post_individualized
3832,0.56,
3334,0.56,
3094,0.56,
2392,0.58,
3684,0.56,
2256,0.56,
2190,0.58,
2670,0.54,
3702,0.56,
2746,0.56,
3586,0.58,
2451,0.56,
2699,0.56,
3560,0.58,
2521,0.56,
3569,0.58,
3830,0.58,
3156,0.54,
2764,0.56,
3480,0.54,
3423,0.58,
2719,0.56,
2928,0.56,
3911,0.56,
3436,0.54,
2186,0.52,
3903,0.58,
3162,0.58,
2192,0.56,
2247,0.56,
2844,0.58,
2980,0.58,
3235,0.56,
2034,0.58,
2274,0.56,
2415,0.58,
2326,0.56,
3763,0.58,
3935,0.54,
3822,0.56,
3700,0.56,
3809,0.58,
2629,0.56,
3772,0.58,
2386,0.58,
3152,0.56,
3985,0.58,
2261,0.56,
3963,0.56,
3675,0.98,
2193,0.56,
2404,0.56,
2329,0.58,
3578,0.56,
3371,0.54,
3808,0.58,
2383,0.58,
3344,0.56,
2839,0.56,
2711,0.86,
2853,0.58,
2282,0.56,
2864,0.58,
3810,0.58,
2319,0.56,
2786,0.56,
2919,0.58,
3114,0.58,
2580,0.58,
3232,0.54,
3752,0.58,
3999,0.58,
3287,0.56,
2405,0.56,
3496,0.56,
2627,0.58,
2122,0.58,
3784,0.58,
3127,0.58,
2957,0.58,
2633,0.56,
2679,0.54,
3380,0.58,
2724,0.58,
3345,0.56,
2713,0.58,
3770,0.56,
2371,0.56,
3158,0.56,
3398,0.54,
3927,0.58,
2947,0.56,
3478,0.56,
3623,0.56,
2861,0.56,
2164,0.56,
2979,0.54,
2788,0.56,
3187,0.54,
3221,0.56,
2141,0.58,
3448,0.58,
3596,0.56,
3759,0.56,
3280,0.56,
2874,0.58,
2828,0.56,
2333,0.58,
3230,0.56,
2239,0.58,
3936,0.56,
2421,0.58,
2735,0.58,
3931,0.54,
2064,0.56,
3220,0.56,
2875,0.56,
3451,0.56,
2855,0.58,
2443,0.58,
3581,0.54,
2103,0.58,
3729,0.58,
2099,0.58,
3410,0.56,
2281,0.54,
3685,0.58,
3869,0.56,
2640,0.56,
3476,0.54,
2720,0.56,
3185,0.56,
3418,0.58,
3614,0.56,
2827,0.58,
2954,0.58,
3351,0.56,
3250,0.56,
3582,0.56,
2994,0.54,
3949,0.58,
3786,0.56,
2184,0.56,
2382,0.56,
3176,0.56,
3538,0.56,
3902,0.56,
2969,0.56,
2560,0.58,
2892,0.56,
3097,0.54,
2619,0.56,
2167,0.56,
3407,0.56,
2033,0.56,
2538,0.56,
3947,0.56,
2148,0.56,
2071,0.56,
2542,0.56,
2601,0.56,
3399,0.88,
2500,0.56,
3879,0.54,
3019,0.56,
3942,0.54,
2424,0.56,
3694,0.56,
2177,0.54,
2817,0.56,
3109,0.58,
3482,0.56,
3421,0.56,
2996,0.56,
3787,0.56,
2860,0.56,
3981,0.56,
3793,0.56,
2898,0.56,
2199,0.56,
3394,0.56,
3268,0.54,
3876,0.58,
2455,0.54,
3169,0.58,
3576,0.58,
2388,0.56,
2643,0.58,
3636,0.58,
3321,0.56,
3396,0.56,
3537,0.56,
2913,0.56,
3710,0.58,
2616,0.58,
3992,0.56,
2710,0.56,
2776,0.56,
3147,0.56,
2938,0.56,
