,y
3344,0.0
2988,0.0
2035,1.0
2121,0.0
2110,0.0
3402,1.0
3868,1.0
2186,1.0
2282,1.0
2062,0.0
3511,1.0
3540,1.0
2503,0.0
3770,1.0
3296,1.0
3586,1.0
2530,0.0
3963,1.0
2340,0.0
2296,1.0
3213,0.0
3547,0.0
3027,1.0
3380,1.0
2662,1.0
2398,0.0
3881,1.0
3895,1.0
3330,0.0
2256,1.0
2310,0.0
2746,1.0
2207,0.0
3400,1.0
3634,0.0
2675,1.0
3524,0.0
3612,0.0
3246,1.0
2482,1.0
2205,1.0
2679,1.0
3211,0.0
2434,1.0
2332,0.0
3185,0.0
2874,1.0
3901,0.0
3097,1.0
2400,0.0
3492,1.0
3825,1.0
2044,1.0
3528,0.0
2960,1.0
2199,1.0
2781,1.0
3562,1.0
2776,0.0
2640,1.0
2421,1.0
2822,1.0
2561,1.0
2995,0.0
3342,1.0
3094,0.0
3973,0.0
3728,1.0
2660,1.0
2950,1.0
2897,1.0
3797,0.0
2550,1.0
3431,0.0
2118,1.0
3101,1.0
2303,1.0
3644,0.0
3170,1.0
2936,0.0
3462,0.0
2093,0.0
3438,0.0
2785,0.0
3822,0.0
2108,0.0
3664,1.0
3423,1.0
3197,1.0
3018,0.0
2138,1.0
2770,1.0
2813,1.0
2568,0.0
3558,1.0
3419,0.0
3980,0.0
2884,1.0
2918,0.0
3429,0.0
2554,1.0
3487,1.0
3388,0.0
2414,1.0
3408,1.0
3137,0.0
2489,1.0
2428,0.0
2350,0.0
3354,1.0
2748,0.0
2631,1.0
3819,0.0
2911,0.0
3161,0.0
2203,0.0
2722,1.0
3519,0.0
3782,1.0
2686,1.0
2693,0.0
3848,0.0
3147,1.0
2328,1.0
3875,0.0
3272,0.0
3748,0.0
2031,0.0
3149,0.0
2680,1.0
3376,1.0
2508,0.0
3119,1.0
3309,1.0
3549,0.0
3671,1.0
3704,0.0
3404,0.0
3812,1.0
2861,0.0
3103,0.0
2492,1.0
3503,1.0
3749,1.0
2015,0.0
3616,1.0
3250,1.0
2837,0.0
2132,1.0
3294,1.0
3656,0.0
2475,0.0
3903,1.0
2174,1.0
2944,1.0
2869,1.0
2885,1.0
2228,0.0
3251,0.0
3520,1.0
2804,1.0
3732,0.0
3030,1.0
2790,1.0
2130,1.0
3573,1.0
2829,0.0
2445,0.0
3019,1.0
3273,0.0
3517,1.0
3800,0.0
3725,0.0
2181,0.0
2552,1.0
3716,0.0
2430,0.0
3413,0.0
2784,1.0
2752,1.0
2665,0.0
2320,0.0
3897,0.0
3894,0.0
3045,0.0
2499,1.0
2373,0.0
2254,0.0
2711,1.0
3061,0.0
2315,0.0
2156,1.0
3995,0.0
2155,1.0
3615,0.0
2444,1.0
3450,0.0
2219,0.0
2529,1.0
2075,1.0
