,y_hat
19883,False
12347,False
19582,False
19488,False
11175,False
13619,False
13779,False
12210,False
11428,False
17945,False
18364,False
17595,False
19833,False
16176,False
16391,False
13797,False
11895,False
13239,False
19932,False
16588,False
11630,False
11691,False
16600,False
17760,False
19524,False
14826,False
17792,False
15410,False
16392,False
16640,False
11478,False
11444,False
18401,False
14718,False
16395,False
14277,False
17063,False
14139,False
17034,False
19788,False
19825,False
19922,False
13774,False
11674,False
17512,False
16182,False
14195,False
15399,False
19229,False
15218,False
17850,False
17357,False
15862,False
12474,False
16644,False
15555,False
17579,False
11807,False
16761,False
13374,False
11777,False
13162,False
12421,False
19427,False
18149,False
12003,False
14001,False
12995,False
10915,False
10647,False
17413,False
18524,False
16665,False
13730,False
15913,False
14489,False
18123,False
16989,False
12768,False
14093,False
16879,False
16106,False
11808,False
14401,False
15423,False
15824,False
17398,False
18171,False
19263,False
15620,False
18617,False
14922,False
10031,False
16097,False
11845,False
14479,False
11900,False
11412,False
15581,False
13789,False
12202,False
17465,False
11229,False
14633,False
16831,False
17257,False
10204,False
12526,False
12853,False
12439,False
11360,False
19596,False
16121,False
17307,False
19501,False
19387,False
19270,False
16138,False
14728,False
13240,False
10224,False
17891,False
15550,False
19856,False
10410,False
15023,False
14814,False
14873,False
10304,False
10261,False
12877,False
19658,False
12712,False
16113,False
11713,False
11411,False
14619,False
18155,False
17658,False
18417,False
19118,False
16788,False
19987,False
13973,False
15176,False
18330,False
13080,False
19110,False
10227,False
10704,False
17801,False
17639,False
11133,False
16546,False
16098,False
13275,False
17827,False
14504,False
14809,False
15006,False
18886,False
17173,False
19534,False
17228,False
11459,False
17374,False
16532,False
18876,False
19852,False
14006,False
18669,False
16247,False
19918,False
15048,False
14560,False
11293,False
18354,False
16623,False
16851,False
13248,False
12047,False
11205,False
16084,False
15279,False
19294,False
17178,False
18956,False
18488,False
11067,False
11824,False
13121,False
13868,False
10652,False
13370,False
15859,False
12878,False
17498,False
14838,False
19221,False
18517,False
