,y
2514,1.0
3989,0.0
2733,0.0
3896,0.0
2153,0.0
2758,0.0
3167,1.0
2029,0.0
2989,0.0
2869,0.0
2108,0.0
3277,0.0
3848,0.0
3117,1.0
3619,0.0
2623,0.0
3224,0.0
2646,0.0
3706,0.0
2178,0.0
3873,0.0
3491,0.0
2692,0.0
2396,0.0
2330,1.0
2578,0.0
3231,0.0
2042,0.0
3542,0.0
3887,0.0
3202,0.0
2400,0.0
3425,0.0
3639,0.0
3003,0.0
2629,0.0
3545,0.0
3478,0.0
2836,0.0
2667,1.0
3399,1.0
2312,0.0
3311,1.0
2570,0.0
3578,0.0
2527,0.0
2411,0.0
2662,0.0
2860,0.0
3657,0.0
2106,0.0
3974,0.0
3543,0.0
3258,0.0
3693,0.0
3514,0.0
2826,0.0
3065,0.0
3986,0.0
2682,0.0
3285,0.0
3515,0.0
3505,0.0
3033,0.0
2894,0.0
3483,0.0
3797,0.0
2318,1.0
3335,0.0
3089,0.0
3368,0.0
3809,0.0
3363,0.0
3890,0.0
2423,0.0
3583,0.0
2387,1.0
3473,0.0
2176,0.0
3781,0.0
3153,0.0
3229,0.0
2263,0.0
2353,0.0
2519,0.0
2058,1.0
3106,0.0
2795,0.0
2755,0.0
3512,0.0
3733,0.0
3626,1.0
2307,0.0
3283,0.0
2957,0.0
3044,0.0
2282,0.0
2191,0.0
2592,0.0
2581,0.0
3562,0.0
3094,0.0
2338,0.0
3482,0.0
2050,0.0
2337,0.0
2971,0.0
2993,0.0
2973,0.0
2322,0.0
2481,0.0
2061,0.0
2738,0.0
3409,0.0
3704,1.0
2399,0.0
3934,0.0
2994,0.0
2739,0.0
3970,0.0
3407,0.0
2480,0.0
3665,0.0
3097,0.0
2217,0.0
3359,0.0
2907,0.0
2516,0.0
2024,0.0
2049,0.0
2492,0.0
2764,0.0
3431,0.0
3070,0.0
3985,1.0
3801,0.0
3456,0.0
3868,0.0
3684,1.0
3208,0.0
3497,0.0
2310,0.0
2599,0.0
2873,0.0
3879,1.0
3632,0.0
3604,0.0
3061,0.0
3784,0.0
3351,0.0
3446,0.0
2927,1.0
3526,0.0
3715,0.0
3253,0.0
3743,0.0
3707,0.0
3956,0.0
3937,1.0
3981,1.0
3690,0.0
3555,1.0
2429,0.0
3853,0.0
3761,0.0
2277,0.0
3789,0.0
2882,1.0
2511,0.0
2555,0.0
2117,0.0
3499,1.0
3350,0.0
2908,1.0
2990,0.0
2193,0.0
2341,0.0
2336,0.0
3318,0.0
3066,0.0
2571,0.0
2575,0.0
3790,0.0
3954,0.0
2376,0.0
3347,1.0
3854,0.0
3082,0.0
2273,1.0
2314,0.0
2920,0.0
3558,0.0
3327,0.0
2634,1.0
2174,0.0
3315,0.0
2563,0.0
2504,1.0
2231,0.0
3591,0.0
