,years_experience,degree
2454,0.0,1.0
2297,0.0,1.0
3513,0.0,1.0
2345,1.0,1.0
3741,1.0,1.0
3137,0.0,1.0
2643,0.0,1.0
3343,3.0,1.0
2923,0.0,2.0
3626,1.0,3.0
2060,0.0,3.0
3763,2.0,1.0
3420,2.0,0.0
3860,0.0,1.0
2757,0.0,1.0
3002,1.0,3.0
3598,0.0,2.0
2227,0.0,3.0
2626,1.0,1.0
3315,1.0,1.0
2279,1.0,2.0
3887,1.0,1.0
3539,0.0,2.0
3592,1.0,1.0
2647,0.0,2.0
2396,0.0,3.0
3994,0.0,2.0
3028,0.0,1.0
2952,0.0,2.0
2129,0.0,2.0
3143,1.0,0.0
3412,1.0,2.0
2449,1.0,1.0
3074,2.0,1.0
2348,2.0,1.0
2394,0.0,3.0
2294,1.0,1.0
2835,1.0,1.0
3652,0.0,1.0
3546,0.0,2.0
2375,1.0,1.0
3819,0.0,1.0
2599,0.0,1.0
3774,0.0,3.0
3233,2.0,2.0
3375,0.0,2.0
3114,1.0,3.0
3769,0.0,2.0
3112,1.0,1.0
3062,1.0,1.0
2662,1.0,2.0
2341,0.0,1.0
3468,0.0,3.0
3877,2.0,1.0
2821,0.0,2.0
3655,1.0,2.0
2455,1.0,1.0
3173,1.0,3.0
2091,1.0,1.0
3818,1.0,1.0
3910,1.0,1.0
2079,2.0,1.0
2864,0.0,1.0
2766,0.0,1.0
2931,0.0,1.0
3070,0.0,1.0
3100,0.0,3.0
3742,0.0,3.0
3658,2.0,1.0
2266,1.0,1.0
2696,2.0,1.0
2862,1.0,1.0
3907,1.0,0.0
2117,2.0,0.0
3886,2.0,1.0
2054,0.0,1.0
3793,0.0,1.0
2548,1.0,1.0
3290,0.0,2.0
3691,1.0,1.0
2534,1.0,1.0
3540,1.0,1.0
2531,1.0,2.0
3490,0.0,3.0
3327,0.0,2.0
2592,1.0,2.0
3772,1.0,1.0
2331,0.0,1.0
2899,0.0,1.0
3984,0.0,0.0
2035,0.0,1.0
2190,0.0,2.0
3794,0.0,1.0
3745,0.0,1.0
2878,0.0,2.0
2949,1.0,3.0
2587,1.0,3.0
2209,0.0,1.0
3076,0.0,2.0
2212,1.0,0.0
3354,0.0,1.0
2076,1.0,3.0
3129,3.0,1.0
2262,0.0,2.0
3385,0.0,1.0
2962,1.0,1.0
2239,2.0,0.0
3574,0.0,2.0
2222,2.0,1.0
3021,0.0,3.0
3957,1.0,2.0
2708,1.0,3.0
2929,0.0,2.0
2458,0.0,1.0
2739,2.0,1.0
3450,0.0,1.0
2728,0.0,2.0
2827,1.0,2.0
2598,0.0,1.0
3841,0.0,3.0
2421,1.0,1.0
2845,0.0,3.0
2320,1.0,1.0
3024,0.0,2.0
2782,0.0,2.0
3486,0.0,3.0
3972,2.0,1.0
3122,0.0,1.0
3057,2.0,0.0
3666,3.0,1.0
2940,0.0,2.0
2354,0.0,2.0
3504,1.0,2.0
3254,1.0,3.0
2408,0.0,1.0
2494,1.0,1.0
2561,1.0,0.0
2609,1.0,1.0
2744,1.0,2.0
3275,0.0,2.0
3404,2.0,0.0
2274,0.0,1.0
3361,1.0,2.0
2795,1.0,1.0
2826,0.0,3.0
3628,0.0,2.0
2885,0.0,1.0
2933,1.0,3.0
3554,0.0,1.0
3150,1.0,3.0
2926,1.0,2.0
3657,2.0,1.0
3086,1.0,1.0
2579,0.0,3.0
2472,1.0,3.0
2463,1.0,2.0
2549,2.0,1.0
3191,0.0,3.0
3979,0.0,1.0
3570,1.0,1.0
2898,1.0,3.0
2535,1.0,1.0
2390,1.0,0.0
2019,1.0,1.0
3705,1.0,1.0
2657,2.0,1.0
2392,1.0,0.0
3534,1.0,2.0
3825,1.0,0.0
2824,1.0,1.0
2980,1.0,1.0
3646,0.0,1.0
2604,0.0,3.0
3235,1.0,1.0
3337,0.0,1.0
2975,2.0,0.0
3344,0.0,2.0
2172,1.0,1.0
2719,1.0,3.0
3382,0.0,1.0
2176,0.0,1.0
2569,1.0,3.0
2805,0.0,3.0
3934,1.0,3.0
2883,0.0,1.0
3053,0.0,2.0
2741,1.0,1.0
3755,0.0,2.0
2108,0.0,2.0
3528,0.0,1.0
3066,0.0,3.0
3322,1.0,1.0
3317,1.0,1.0
2206,0.0,1.0
2622,0.0,1.0
2624,0.0,1.0
3411,1.0,1.0
3992,1.0,1.0
3603,0.0,2.0
3316,0.0,1.0
